title,salary,location,employer,employer_rating,summary,search_city,search_role
Data Scientist / Researcher,,"Pasadena, CA",De Novo Software,,"Other aspects may include simulations, graphing, statistical analysis, high performance computing, applying algorithms from other scientific fields.",Los+Angeles,data scientist
Business Analyst (Data & Analytics),,"Los Angeles, CA",USC,4.1,The University of Southern California’s (USC’s) Information Technology Services is seeking a talented IT Business Analyst for Data and Analytics (DA) with an…,Los+Angeles,data analyst
"Senior Business Analyst, Tools & Reporting",,"Los Angeles, CA",TikTok,3.5,"We’re looking for passionate candidates ready to work in a dynamic, fast-paced environment at the intersection of entertainment and technology. As a Senior…",Los+Angeles,data analyst
"Business Engagement Data Analyst, Real Estate Workplace Serv...",,"Los Angeles, CA (Venice area)",Google,4.3,"This role may also be located in our Playa Vista, CA campus. Note: By applying to this position you will have an opportunity to share your preferred working…",Los+Angeles,data analyst
Data Analyst,,"Sylmar, CA",Abbott Laboratories,4.0,Abbott is a global healthcare leader that helps people live more fully at all stages of life. Our portfolio of life-changing technologies spans the spectrum…,Los+Angeles,data analyst
Digital Advertising Data Analyst,,"Culver City, CA",Apple,4.2,"Summary Posted: Nov 17, 2021 Role Number: 200314695 Imagine what you could do here. At Apple, new ideas have a way of becoming great products, services, and…",Los+Angeles,data analyst
"Strategy And Analytics Associate, Recruiting Enablement",,"Los Angeles, CA (Venice area)",Google,4.3,"This role may also be located in our Playa Vista, CA campus. Note: By applying to this position you will have an opportunity to share your preferred working…",Los+Angeles,data analyst
Senior Product Analyst - Product Analytics,,"Los Angeles, CA",TikTok,3.5,About TikTok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices…,Los+Angeles,data analyst
Nasa/Jpl - Early Career Security Operations Center (Soc) Ana...,,"Pasadena, CA 91109","MORI Associates, Inc.",3.9,"Due to sensitive government information associated with this job, US citizenship is required. Take your career to new heights. Come join us at MORI…",Los+Angeles,data analyst
Data Analyst,,"Los Angeles, CA 90059",Charles R. Drew University,2.8,"Posting Number 00588 Title Data Analyst Position Number PS02161 Job Summary Under the general direction of the Assistant Dean for Health Policy Core, the Data…",Los+Angeles,data analyst
"Marketing Data Analyst, App Store",,"Culver City, CA",Apple,4.2,"Summary Posted: Dec 18, 2021 Weekly Hours: 40 Role Number:200325552 The people here at Apple don’t just craft products — they build the kind of wonder that’s…",Los+Angeles,data analyst
Data Management Junior Analyst,,"Woodland Hills, CA 91367",Farmers Insurance Group,3.6,We are Farmers! Join a team of diverse professionals at Farmers to acquire skills on the job and apply your learned knowledge to future roles at Farmers.…,Los+Angeles,data analyst
Senior Data Analyst - Apex Legends,,"Los Angeles, CA",Electronic Arts,3.8,"Development Technology & Solutions Development Technology & Solutions is a partner of EA Studios. They span four continents, bringing together diverse…",Los+Angeles,data analyst
Data Analyst Iv,,"Woodland Hills, CA•Remote work available",Health Net of California,3.2,"You could be the one who changes everything for our 25 million members. Centene is transforming the health of our communities, one person at a time. As a…",Los+Angeles,data analyst
,,"Whittier, CA",PIH HEALTH,3.5,"PIH Health is a nonprofit, regional healthcare network that serves approximately 3 million residents in the Los Angeles County, Orange County and San Gabriel…",Los+Angeles,data analyst
,$37.86 an hour,"Los Angeles, CA",Los Angeles Unified School District,4.0,"We are LAUSD. We are at the forefront of innovation in public schools, with the serious work of tailoring the learning environment to better serve our…",Los+Angeles,data analyst
Sr. (Data) Marketing Scientist,,"Burbank, CA 91505",The Walt Disney Studios,4.2,"Proficiency in fitting, evaluating, and interpreting relevant statistical or machine learning models.
Demonstrated experience with Tableau or other data…",Los+Angeles,data scientist
Junior Data Scientist,,"Woodland Hills, CA 91367",Farmers Insurance Group,3.6,"Part of a group of data scientists applying state of the art analytics and ETL to Distribution, Life and Financial Services challenges.",Los+Angeles,data scientist
Data Scientist – Bioinformatics,,"Monrovia, CA 91016",ChromoLogic,2.5,"Collaborate with engineers and scientists to validate models and develop stand-alone packages.
Excellent written and oral scientific communication skills.",Los+Angeles,data scientist
,,"Los Angeles, CA 90025 (West Los Angeles area)•Remote","Neustar, Inc.",3.9,Establish deterministic and probabilistic linkages between data sources and develop ways to extract and summarize the sought information in the data using a…,Los+Angeles,data scientist
Data Scientist - Operations Research (Cplex/Gurobi),"Up to $112,700 a year","Los Angeles, CA+2 locations•Remote",Nordstrom Inc,3.9,"As an integral part of the Operations Research/Supply Chain Analytics team, the data scientist role will focus on the area of Operations Research and Supply…",Los+Angeles,data scientist
,,"Los Angeles, CA+1 location",Facebook App,4.1,"6+ years of experience in one or more of the following areas: machine learning, computer vision, natural language processing, recommendation systems, pattern…",Los+Angeles,data scientist
Senior Data Scientist,,"Los Angeles, CA",GOAT,3.2,"Team members work across the entire data stack, and are expected to independently develop and maintain machine learning APIs and data services end-to-end, from…",Los+Angeles,data scientist
Senior Data Scientist,,"Santa Monica, CA",Activision,3.8,"Creativity is key to conducting research and providing insights to improve company health.
Advanced degree in a STEM related field (e.g. operations research,…",Los+Angeles,data scientist
"Senior Data Scientist, Ad Intelligence",,"Los Angeles, CA",Sensor Tower,,"5+ years applied experience in business intelligence, data mining, analytics, or statistical modeling in technology or mobile industries.",Los+Angeles,data scientist
Earth Science Data Engineer,,"Pasadena, CA 91109",JPL/NASA,4.3,"The SDS is the integrated set of software, hardware, facilities, people and procedures with the capability to process, manage, distribute, explore, and analyze…",Los+Angeles,data scientist
Data Scientist Iv Advanced Analytics,,"Burbank, CA 91504",Kaiser Permanente,4.1,Completes work assignments and supports business-specific projects by applying expertise in subject area; supporting the development of work plans to meet…,Los+Angeles,data scientist
Data Scientist Iii,,"Woodland Hills, CA•Remote work available",Health Net of California,3.2,"Knowledge/Experience: Master’s degree in Statistics, Mathematics, Computer Science, Informatics, Econometrics, Engineering, Experimental Science with 5+ years…",Los+Angeles,data scientist
,,"Los Angeles, CA 90069•Remote",Pluto TV,,"The ideal candidate will design and build end-to-end data science solutions within a cloud-based analytics infrastructure, transforming the insights into…",Los+Angeles,data scientist
Associate Data & Machine Learning Engineer,"$82,600 a year","Los Angeles, CA+2 locations","Amazon Web Services, Inc.",3.5,"Hands on experience working on large-scale data science/data analytics projects.
Hands on experience with building data or machine learning pipeline.",Los+Angeles,data scientist
"Associate, Data Scientist Engineer - Advisory Data Organizat...",,"Los Angeles, CA 90071 (Downtown area)+4 locations",KPMG,3.9,The Signals Repository is a KPMG created platform to enable data scientists & analysts to build machine learning (ML) enabled business solutions using open…,Los+Angeles,data scientist
Bi Product Analyst,,"Los Angeles, CA•Remote",Sparibis,,"2+ years of experience in data analytics, data science, or predictive modeling leveraging SQL and BI tools preferred.
Detail-oriented and attention to quality.",Los+Angeles,data analyst
,,"Long Beach, CA 90802•Remote",Molina Healthcare,3.3,"Excellent data presentation and communication skills.
Proficiency with data manipulation and interpretation.
Oversees, plans, and assists with implementation of…",Los+Angeles,data analyst
Data And Policy Analyst - Statistical Programmer,,"Los Angeles, CA 90064 (Sawtelle area)+1 location",Acumen LLC,2.9,"Good organizational skills and strong attention to detail.
This position is responsible for managing and analyzing data, researching and interpreting policy,…",Los+Angeles,data analyst
Business Analyst,,"Universal City, CA+3 locations",NBCUniversal,4.0,"Strong testing skills on data entry screens, reports, data flow interfaces between systems.
Create specification for data flow and data interfaces including…",Los+Angeles,data analyst
Lead Data Analyst,,"Santa Monica, CA+1 location",Disney Media & Entertainment Distribution,,"Understanding of data warehousing concepts, design, modeling and data engineering.
Support business units, data teams and product/program management with…",Los+Angeles,data analyst
Data & Reporting Analyst,,"Los Angeles, CA",Coalition for Responsible Community Development...,,The Data & Reporting Analyst works under the close direction of senior personnel and has moderate understanding of four core department functions 1) data system…,Los+Angeles,data analyst
Senior Data Analyst,,"Santa Monica, CA",Disney Streaming,,"4+ years of experience as an analyst in a data and analytics domain with excellent SQL, Python, or R skills for complex querying, advanced analysis, performance…",Los+Angeles,data analyst
"Senior Analyst/Manager, Artists Insights & Data Analytics",,"Santa Monica, CA 90404 (Mid-City area)",Universal Music Group,4.1,"Ability to visualize data within Alteryx, Tableau, DOMO, or other data visualization platforms.
The analyst will be required to dive deep into performance…",Los+Angeles,data analyst
,,"Los Angeles, CA 90013 (Downtown area)",Accenture,4.0,"Build/Manage data models to pull together data from different sources.
A minimum of 1 years Building of data flow components and processing systems to extract,…",Los+Angeles,data analyst
Data Analyst,,"Los Angeles, CA",Luxoft,4.4,"Contribute to data models and designs for the data warehouse.
Our Data Strategy and Operations team is focused on implementing and evolving client's investment…",Los+Angeles,data analyst
Health Data Analyst Iii,,"Pasadena, CA+1 location",Kaiser Permanente,4.1,"Given project or task data requirements, determines the most efficient approach to data collection and validation and works independently to obtain needed data…",Los+Angeles,data analyst
,"$7,045 a month","Los Angeles, CA 90014",Heluna Health,3.8,"Comfort working with data systems and learning new data systems.
Frequently (2 - 5 hrs/day).
Engage in data management activities, including quality monitoring…",Los+Angeles,data analyst
It Business Analyst,,"Los Angeles, CA 90013 (Downtown area)",Deloitte,4.0,"Coordinate between design teams, offshore development and testing teams, cross functional teams, and the customer.",Los+Angeles,data analyst
Data Analyst,,"Burbank, CA",Deluxe Entertainment,3.3,"Provide data analysis, insights and reporting to improve localization capacity and quality, putting data at the core of the decisions we make.",Los+Angeles,data analyst
Data Analyst,,"Los Angeles, CA",Agama Solutions,3.8,Team consist of data analysts that helps to take the data from the management of those systems and turn it into information and knowledge to inform care…,Los+Angeles,data analyst
Data Scientist- Lgc,,"Encino, CA 91436",The Topps Company,3.7,"Manage analytical visualization tools to drive better and faster data insights.
Leverage machine learning algorithms in R and/or Python to predict outcomes of…",Los+Angeles,data scientist
Principal Data Scientist,,"Los Angeles, CA 90017 (Downtown area)",Anthem,3.7,"Experience leading end-to-end data science project implementation.
Serve as the methodology-expert on the team and provide guidelines to team for applying…",Los+Angeles,data scientist
Data Scientist,,"Glendale, CA 91203•Temporarily Remote",Beyond Limits,3.5,"Scope unstructured problems or messy data for tractable insights.
Identify candidate statistical or machine learning solutions and test their efficacy.",Los+Angeles,data scientist
Lead Data Scientist,,"Los Angeles, CA 90064 (Sawtelle area)",Bridg,1.9,Develop and deploy machine learning models that identify key insights and forecast future trends from billions of rows of customer purchase history creating…,Los+Angeles,data scientist
Senior Data Scientist,,"El Segundo, CA",The Aerospace Corporation,4.0,"Software development or programming skills in at least two different programming languages (e.g. Python, R, C/C++), including familiarity with machine learning…",Los+Angeles,data scientist
,,"Beverly Hills, CA",Insight Research & Trading,,"Art financial data analysis applications.
Developing statistic models using historical and real-time price data.
Hours: 10-15 hours per week.",Los+Angeles,data scientist
"Applied Data Scientist, Causal Inference",,"Los Angeles, CA 90291 (Venice area)",Snapchat,3.6,"Partner with the Product and Engineering teams, and apply your expertise in quantitative analysis, data mining, and machine learning to create and scale…",Los+Angeles,data scientist
"Senior Data Analyst, Pharmacy (Remote)",,"Long Beach, CA 90802•Remote",Molina Healthcare,3.3,"Designs and implements processes and solutions associated with a wide variety of data sets used for data/text mining, analysis, modeling, and predicting to…",Los+Angeles,data scientist
Virtual Senior Data Scientist,,"Los Angeles, CA 90013 (Downtown area)+1 location",Deloitte,4.0,"Perform multiple forms of advanced analyses, sustainment, optimization, text analytics, machine learning, parametric and non-parametric statistical models and…",Los+Angeles,data scientist
,,"El Segundo, CA 90245",Mattel,4.0,A successful candidate should have strong analytical skills with the ability to manage and execute end-to-end analytical projects focused on turning insights…,Los+Angeles,data scientist
Statistician,,"La Mirada, CA 90638",SO CAL FCA BASEBALL,,"Relationship with Jesus and desire to grow as a disciple and servant.
Passionate about baseball / previous baseball experience & knowledge.",Los+Angeles,data scientist
Senior Data Scientist,,"El Segundo, CA 90245",AT&T,3.7,"You know to use ML creatively to analyze business trends and identify anomalies to produce actionable insights.
5-8 years in advanced analytics field.",Los+Angeles,data scientist
Senior Data Analyst,,"Santa Monica, CA",Disney Streaming,,"Provide analytics expertise to key business partners regarding data & analytics questions, communicating insights to domain experts and executives alike.",Los+Angeles,data scientist
Battery Machine Learning Engineer/Data Scientist,,"Los Angeles, CA",Romeo Power,3.2,Build a portfolio of Machine Learning and/or Deep Learning models for battery health forecast with associated prediction uncertainties.,Los+Angeles,data scientist
Senior Data Scientist,,"Los Angeles, CA",Foursquare,4.0,"Data scientists at Foursquare are also highly collaborative, working largely with Product and Engineering stakeholders to deploy machine learning models and…",Los+Angeles,data scientist
"Research Analyst, Consumer Insights, Consumer Insights - Ama...",,"Culver City, CA 90230+1 location",Amazon.com Services LLC,3.5,"Experience using Microsoft Excel to manipulate and analyze data.
Comfortable tapping into third party syndicated data sets when necessary.",Los+Angeles,data analyst
Network Data Analyst - Telecommute Pacific And Mountain Time...,,"Los Angeles, CA 90002•Remote",UnitedHealth Group,3.6,"Help manage provider data and ensure timely data entry for new providers.
Report and extract data for various reports and analyses for network comparisons…",Los+Angeles,data analyst
,,"Los Angeles, CA",FocusKPI Inc.,,"Experience of handling large scale data with efficiency.
Proficient in SQL and/or other data query languages.
Support the internal Business Intelligence product…",Los+Angeles,data analyst
Business Analyst- Returnship,$58.75 an hour,"Los Angeles, CA+6 locations",Amazon.com Services LLC,3.5,"5+ years’ relevant experience in a business analyst, data analyst, or statistical analyst role.
Understanding of data warehousing and data modeling.",Los+Angeles,data analyst
,,"Burbank, CA 91505",WarnerMedia,3.8,"The role will be responsible for performing complex business systems analysis for enterprise master data applications across Warner Media, and external data…",Los+Angeles,data analyst
Wealth Management Project Analyst/Executive Assistant,,"Los Angeles, CA",U.S. Bank,3.6,"Ability to identify and resolve exceptions and to analyze data.
Previous project of book of business data review to create capacity with Trust teams.",Los+Angeles,data analyst
,,"Los Angeles, CA",IPG Mediabrands,3.7,"Analyze log-level analytics, including QA and reclassifying data where required (e.g., data cleaning and transformation).",Los+Angeles,data analyst
Business Analyst-Venice Family Clinic,,"Los Angeles, CA 90095",UCLA Health,4.0,"3 years’ experience in business project management, accounting or information technology business analysis.
Strong attention to detail, financial analysis and…",Los+Angeles,data analyst
,,"Long Beach, CA 90802 (Downtown area)",Marathon Petroleum Company LP,3.6,"Creates reporting metrics and analyzes data to inform business decisions and the sales organization.
Minimum 3 years of retail experience required, including…",Los+Angeles,data analyst
"Research Analyst Ii, Behavioral Sciences","$64,468 - $82,285 a year","Los Angeles County, CA",Los Angeles County Department of Human Resources,4.1,"Research experience working with qualitative and quantitative methods, trend data, cross-sectional data, conducting predictive analytics, and utilizing research…",Los+Angeles,data analyst
Edm Data Analyst,,"Los Angeles, CA",City National Bank,3.7,"3-5 years' experience in data analysis preferably in a data-intensive financial company.
3-5 years of hands-on experience with SQL and other data profiling…",Los+Angeles,data analyst
Business Analyst,,"Santa Monica, CA 90405",Blizzard Entertainment,3.9,"Analyze business data and develop data-driven proposals.
A minimum of 5 years’ business and finance management experiences with data analysis and visualization…",Los+Angeles,data analyst
Marketing Data Analyst,,"Los Angeles, CA",System1,,Intermediate to advanced SQL for querying large data sets; familiarity with data warehouses such as Snowflake and AWS is a plus.,Los+Angeles,data analyst
Business Analyst,,"Los Angeles, CA•Remote",Codvo.ai,,"A minimum of 5 years of experience in business analysis or a related field.
You will work alongside other business analysts and report directly to the project…",Los+Angeles,data analyst
Associate Financial Analyst (Associate Specialist) [Hybrid],,"Rosemead, CA 91771",Southern California Edison,4.0,"You will also develop models to forecast business conditions, to support Corporate and departmental decision-making, review and assess impacts of changing…",Los+Angeles,data analyst
Virtual Senior Data Scientist,,"Los Angeles, CA 90013 (Downtown area)+1 location",Deloitte,4.0,"Perform multiple forms of advanced analyses, sustainment, optimization, text analytics, machine learning, parametric and non-parametric statistical models and…",Los+Angeles,data scientist
,,"El Segundo, CA 90245",Mattel,4.0,A successful candidate should have strong analytical skills with the ability to manage and execute end-to-end analytical projects focused on turning insights…,Los+Angeles,data scientist
Statistician,,"La Mirada, CA 90638",SO CAL FCA BASEBALL,,"Relationship with Jesus and desire to grow as a disciple and servant.
Passionate about baseball / previous baseball experience & knowledge.",Los+Angeles,data scientist
Senior Data Scientist,,"El Segundo, CA 90245",AT&T,3.7,"You know to use ML creatively to analyze business trends and identify anomalies to produce actionable insights.
5-8 years in advanced analytics field.",Los+Angeles,data scientist
Senior Data Analyst,,"Santa Monica, CA",Disney Streaming,,"Provide analytics expertise to key business partners regarding data & analytics questions, communicating insights to domain experts and executives alike.",Los+Angeles,data scientist
Battery Machine Learning Engineer/Data Scientist,,"Los Angeles, CA",Romeo Power,3.2,Build a portfolio of Machine Learning and/or Deep Learning models for battery health forecast with associated prediction uncertainties.,Los+Angeles,data scientist
Senior Data Scientist,,"Los Angeles, CA",Foursquare,4.0,"Data scientists at Foursquare are also highly collaborative, working largely with Product and Engineering stakeholders to deploy machine learning models and…",Los+Angeles,data scientist
Lead Data Scientist,,"Woodland Hills, CA 91367",Farmers Insurance Group,3.6,"Leverages customer information such as macro and micro (transactional) behavioral data to influence strategic business decisions while using complex, innovative…",Los+Angeles,data scientist
Statistician/Methodologist,,"Santa Monica, CA•Remote",Lionsgate,4.1,"The team members will be required to collaborate across teams and utilize internal datasets and industry data, applying modern methodological statistical…",Los+Angeles,data scientist
"Director Of Data Science, Metaverse",,"Los Angeles, CA",Facebook App,4.1,"Apply expertise in quantitative analysis, data mining, and the presentation of data in developing data-informed strategies for growing and improving our product…",Los+Angeles,data scientist
,,"Los Angeles, CA",FocusKPI Inc.,,"Experience of handling large scale data with efficiency.
Proficient in SQL and/or other data query languages.
Support the internal Business Intelligence product…",Los+Angeles,data scientist
"Senior Data Scientist - Nlp, Computer Vision, Deep Learning","Up to $155,700 a year","Los Angeles, CA",Nordstrom Inc,3.9,"We are working on exciting, cutting edge and impactful opportunities, leveraging computer vision, natural language processing, and the latest open-source…",Los+Angeles,data scientist
Machine Learning Scientist - Remote,,"Los Angeles, CA 90002+1 location•Remote",UnitedHealth Group,3.6,"Our team conducts cutting-edge research in the health care space and incubates data-driven digital solutions which aim to improve patients’ health outcomes,…",Los+Angeles,data scientist
Senior Data Analyst - Apex Legends,,"Los Angeles, CA",Electronic Arts,3.8,You will drive methodologies in tools and visual technologies for building live project data dashboards that provide important data for project monitoring and…,Los+Angeles,data scientist
Machine Learning Operations Engineer,,"Los Angeles, CA",sharethrough,4.7,"Generous group health insurance plan.
You’ll be using a very large database (petabytes of event data in Snowflake) that is clean, flexible, and fast.",Los+Angeles,data scientist
,,"Universal City, CA",NBCUniversal,4.0,"Hands on functional support and escalation point for the business as needed with reports, data analysis and dashboard development.",Los+Angeles,data analyst
"Data Analyst - Student Records, Undergraduate Registrar",$23.58 - $30.65 an hour,"Azusa, CA 91702",Azusa Pacific University,4.2,"Creates and runs queries, analyzes data, and conducts other data research as needed.
Demonstrated success in working with a team and developing data plans.",Los+Angeles,data analyst
Public Administrative Analyst Assistant,,"Los Angeles, CA 90095+1 location",UCLA Health,4.0,"Compile relevant data from patient charts and source documents, enter collected data into Excel or other database format, organize and analyze data for…",Los+Angeles,data analyst
,,"Los Angeles, CA 90045•Remote",UnitedHealth Group,3.6,"Recognize applicable standards for data under own control.
Sorts through large amounts of data to assess for relevancy.
Explains security standards to others.",Los+Angeles,data analyst
Nasa/Jpl - Early Career Security Operations Center (Soc) Ana...,,"Pasadena, CA 91109","MORI Associates, Inc.",3.9,"Collect and analyze data on cyber threat landscape to develop actionable, technical threat intelligence; drive informed, risk-based decision-making.",Los+Angeles,data analyst
Data Analyst - Product Management,,"Los Angeles, CA 90021 (Downtown area)",FASHIONPHILE,2.9,"1-3 years experience in a data analyst role.
A commitment to and appreciation of accurate and consistent data.
Free Life Insurance and AD&D.",Los+Angeles,data analyst
Associate Financial Analyst (Associate Specialist) [Hybrid],,"Rosemead, CA 91771",Southern California Edison,4.0,"You will also develop models to forecast business conditions, to support Corporate and departmental decision-making, review and assess impacts of changing…",Los+Angeles,data analyst
Data Analyst,"$55,000 - $65,000 a year","San Gabriel Valley, CA",ONG HUMAN CAPITAL,,Participates in the ongoing development of data quality control systems to enhance data based decision making and quality control methodologies to improve…,Los+Angeles,data analyst
Senior Risk Business Analyst,,"Los Angeles, CA",TikTok,3.5,"Must be detail oriented and maintain data integrity.
You have a strong analytical mindset and are able to make data-driven decisions.",Los+Angeles,data analyst
"Research Analyst, Consumer Insights, Consumer Insights - Ama...",,"Culver City, CA 90230+1 location",Amazon.com Services LLC,3.5,"Experience using Microsoft Excel to manipulate and analyze data.
Comfortable tapping into third party syndicated data sets when necessary.",Los+Angeles,data analyst
,,"Culver City, CA",100 Thieves,,"Manage the invoicing and invoice data maintenance process.
100 Thieves Talent Strategy team is seeking a Talent Analyst to develop and manage data systems that…",Los+Angeles,data analyst
,,"Los Angeles, CA•Remote",wpromote,4.4,"Verbal communication skills, with the ability to understand the technical detail behind data utilization for digital marketing and the ability to explain it…",Los+Angeles,data analyst
"Senior Data Analyst, Subscriber Analytics",,"Santa Monica, CA+1 location",Direct-to-Consumer and International,,"Understanding of data warehousing concepts, design, modeling and data engineering.
Support business units, data teams and product/program management with…",Los+Angeles,data analyst
"Senior Business Analyst, Tools & Reporting",,"Los Angeles, CA",TikTok,3.5,"3+ years of experience in data science or analytics role.
Advanced Proficiency in SQL - able to write structured and efficient queries on large data sets.",Los+Angeles,data analyst
Clinical Data Analyst Ii (Temporary),,"Los Angeles, CA 90017 (Westlake area)+1 location",L.A. Care Health Plan,3.2,"At least 3-5 years of experience in designing, developing, and generating ad hoc/production reports.
Analytic skills include the ability to identify data…",Los+Angeles,data analyst
Sr. Data Scientist (Remote),,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)•Remote",Tapcart,,Experience in implementing real-time machine learning and data mining algorithms in large scale environments a big plus.,Los+Angeles,data scientist
Data Scientist,,"Los Angeles, CA 90025 (West Los Angeles area)","Neustar, Inc.",3.9,"Model prototyping: Prototype end-to-end data pipelines, machine-learning models, and perform analyses at scale, provide documentation and help educate your…",Los+Angeles,data scientist
Senior Data Scientist,,"El Segundo, CA",The Aerospace Corporation,4.0,"Software development or programming skills in at least two different programming languages (e.g. Python, R, C/C++), including familiarity with machine learning…",Los+Angeles,data scientist
"Senior Data Scientist - Nlp, Computer Vision, Deep Learning","Up to $155,700 a year","Los Angeles, CA",Nordstrom Inc,3.9,"We are working on exciting, cutting edge and impactful opportunities, leveraging computer vision, natural language processing, and the latest open-source…",Los+Angeles,data scientist
Battery Machine Learning Engineer/Data Scientist,,"Los Angeles, CA",Romeo Power,3.2,Build a portfolio of Machine Learning and/or Deep Learning models for battery health forecast with associated prediction uncertainties.,Los+Angeles,data scientist
Data Scientist- Lgc,,"Encino, CA 91436",The Topps Company,3.7,"Manage analytical visualization tools to drive better and faster data insights.
Leverage machine learning algorithms in R and/or Python to predict outcomes of…",Los+Angeles,data scientist
"Senior Data Analyst, Subscriber Analytics",,"Santa Monica, CA+1 location",Direct-to-Consumer and International,,"Provide analytics expertise to key business partners regarding data & analytics questions.
Act as a liaison between business units & data engineering to drive…",Los+Angeles,data scientist
"Senior Applied Scientist, Fashion Innovation Tech",,"Santa Monica, CA 90404 (Mid-City area)+4 locations",Amazon.com Services LLC,3.5,"Lead and mentor scientists and engineers working on computer vision and deep learning.
You will serve as a technical lead on the team and mentor scientists and…",Los+Angeles,data scientist
Senior Data Analyst,,"Los Angeles, CA•Remote",wpromote,4.4,"This individual will contribute to data mining, data cleansing, data analysis, and visualization initiatives.
Experience with statistical modeling, data mining,…",Los+Angeles,data scientist
Data Scientist,,"Los Angeles, CA 90064 (Sawtelle area)",Bridg,1.9,"Bridg is a marketing software company that provides a CRM solution, email and SMS marketing, insights and analytics, mobile app and loyalty program development…",Los+Angeles,data scientist
Machine Learning Engineer -,,"Culver City, CA",Apple,4.2,"Support engineering, business, and marketing teams at Apple in optimizing all customer touch points by detecting usage patterns with data-driven / machine…",Los+Angeles,data scientist
Senior Data Scientist (Analytics),,"Los Angeles, CA 90064 (Sawtelle area)+1 location",Singularity 6,,"Contribute to the overall data efforts at Singularity 6, setting the bar for analytics standards and challenging technical norms.",Los+Angeles,data scientist
Data Scientist,,"Pasadena, CA",Supplyframe,3.3,"Top-notch health, dental and vision insurance.
Competitive salary and bonus program in an entrepreneurial environment.
Passion for solving real-world problems.",Los+Angeles,data scientist
Senior Data Analyst,,"El Segundo, CA",Pinnacle Group,3.7,"Responsible for employing data mining techniques to achieve data synchronization, redundancy elimination, source identification, data reconciliation, and…",Los+Angeles,data scientist
Virtual Senior Data Scientist,,"Los Angeles, CA 90013 (Downtown area)+1 location",Deloitte,4.0,"Perform multiple forms of advanced analyses, sustainment, optimization, text analytics, machine learning, parametric and non-parametric statistical models and…",Los+Angeles,data scientist
Data Management Analyst,,"Pasadena, CA 91101 (Pasadena area)",Western Asset,2.5,"Markit will increase overall data quality across the firm, centralize the management of core data domains, and retire legacy data management systems.",Los+Angeles,data analyst
"Data Analyst - Student Records, Undergraduate Registrar",$23.58 - $30.65 an hour,"Azusa, CA 91702",Azusa Pacific University,4.2,"Creates and runs queries, analyzes data, and conducts other data research as needed.
Demonstrated success in working with a team and developing data plans.",Los+Angeles,data analyst
