title,salary,location,employer,employer_rating,summary,search_city,search_role
,,London,Eat Work Art,,"The primary objective of this role is to analyse and visualise EWA’s extensive CRM data, with the objective of presenting clear data-driven insights which the…",London,data analyst
Data Analyst,,London,WarnerMedia,3.8,Investigate and automate data quality checks to ensure data accuracy and timeliness for all channels and lines of business.,London,data analyst
Junior Data Analyst,,London SW6,Sweaty Betty,4.3,"Prior experience within CRM and Digital Marketing, Google Analytics, Power BI and data models or reporting packages.
50% off all Sweaty Betty merchandise.",London,data analyst
Information Analyst,"£28,000 - £30,000 a year",London N8 8PL•Remote,OPEN DOOR YOUNG PEOPLE'S CONSULTATION SERVICE,,"Monitoring & evaluation through data analysis is vital for:
Responsible for the data integrity and quality/compliance of the core informatics systems.",London,data analyst
Data Analyst,,London•Remote,Butternut Box,4.9,"Proven working experience in a data analyst or analyst role.
As part of the Data team within Engineering, you will work closely with our data community to…",London,data analyst
,£400 - £410 a day,London,Mesolith Software Solutions Pvt Ltd,,"Experience drawing data lineage diagrams.
Experience with data processing across multiple generations of integrated systems.
Part-time hours: 40-42 per week.",London,data analyst
"Analyst, Strategic Initiatives, Office Of The Global Cio, Gl...",,London,Deloitte,4.0,"Support data analysis, data management and visualization components of high priority and visible OCIO projects.
The role can be worked on a full-time basis.",London,data analyst
Fraud Data Analyst,,Watford,Asos.com,2.9,"Experience within performing data analysis.
Experience working within a data intensive environment.
Ability to transform data analysis into defined actions and…",London,data analyst
Data Scientist,,London,ARENKO GROUP,,"Provide guidance and mentorship to junior data scientists.
And are you passionate about data science?
Extract meaningful insights and knowledge from data.",London,data scientist
Junior Data Scientist,,London,Echobox,,"Working knowledge of big data architectures, i.e. NoSQL, Hadoop etc.
You will assist in the customisation of the product for new customers and trial data…",London,data scientist
,£400 - £500 a day,London•Remote,247 Global Recruit,,"Strong experience in data wrangling/analysis, model building etc.
Strong experience with AI and ML technologies including at least one major deep learning…",London,data scientist
Data Scientist,,London,Ralph Lauren,3.8,"Strong ability using a variety of data mining / data analysis methods, using a variety of data tools, building and implementing models, using / creating…",London,data scientist
Data Scientist,,London,IQVIA,3.8,"Knowledge of healthcare patient-level data.
Supporting projects being executed by our offshore India team of skilled data scientists, including discussing…",London,data scientist
,,London,Deliveroo,3.3,"Our data scientists come from all kinds of backgrounds but have excellence in common.
We are uniquely placed to use data to help make better decisions and…",London,data scientist
Machine Learning Engineer Graduate (Recommendation) - 2022 S...,,London,TikTok,3.5,"Interest in at least one of the following areas: machine learning, data mining, algorithms.
TikTok is the leading destination for short-form mobile video.",London,data scientist
Data Scientist - Strategic Workforce Planning,"£57,861 - £75,710 a year",London,Lloyds Banking Group,3.8,"Analytics – knowledge of and application of robust statistical analytics methodologies, such as regression analysis, data classification, and data mining;",London,data scientist
"Data Scientist, Personal Banking",,London•Remote,Monzo,3.9,90% of day-to-day data-driven decisions are covered by self-serve analytics through Looker which gives data scientists the head space to focus on more impactful…,London,data scientist
,,London,MSD,4.2,"Passionate about analytics / data science.
Ability to extract, clean, and combine data from a variety of sources and ensure high levels of data quality.",London,data scientist
Data Scientist,,London W10 6JG,LOAF,3.0,"Extract data from the data warehouse and employ analysis and modelling techniques in order to deliver on these requirements.
Job Types: Full-time, Permanent.",London,data scientist
,,London,Risk Solutions,3.7,Modelling : Develop and optimise models leveraging thousands of data points from the ThreatMetrix Digital Identity Network and data feeds from our customers.,London,data scientist
Data Scientist,,London,KPMG,3.9,"Proficient with programming languages used by data scientists like Python, R, Scala.
Conceptualising necessary data governance models to support the technical…",London,data scientist
Data Scientist,,London EC2M•Remote,Ayasdi,,"The ability to collaborate well with other data scientists and machine learning engineers.
Directly interact with data scientists in the Financial Services…",London,data scientist
Intern - Data Scientist,,London,Behold.ai,,We have open positions for seasonal interns looking to start their career in the roles of a Data Scientist and Machine Learning Engineer.,London,data scientist
Level 4 Data Analyst Apprenticeship,,London,Disney Media & Entertainment Distribution,,"Analytical and data orientated approach.
As a Data Analyst Apprentice your daily activities will centre around collecting, organising and studying data to…",London,data analyst
,,London,Mace,4.1,"Carrying out data cleansing and data linking, with rigorous data validation and quality assurance across a variety of data types.",London,data analyst
,"£20,301 - £34,000 a year",London W1T•Remote,Eautozon LTD,,"Work with data scientists to build insights based on the data on hand and theme of the study.
Intermediate data analysis experience and insights generation.",London,data analyst
,"£30,000 - £35,000 a year",London,Boston Hale,,"The successful candidate will be liaising with colleagues and stakeholders to define data goals, and ensure the right targeted data is delivered.",London,data analyst
Data Visualisation Analyst Intern,,London,G-Research,3.8,"Use data visualisation techniques to make complicated data accessible and understandable to inform decision-making.
Have excellent problem solving abilities.",London,data analyst
Graduate Insight Analyst - Sports,,London,Gamesys,3.1,"Use SQL to produce in-depth analysis of data from multiple sources, to understand patterns in customer behaviour and provide actionable recommendations.",London,data analyst
,"£25,000 - £26,000 a year",London,Twin Group,4.5,"Twin Group has several divisions where data is produced in a range of formats, working with the Head of MI, administration manager and compliance manager to…",London,data analyst
Data Analyst Intern,,London•Remote,PayFit,,"Work closely with the data engineers and the senior data analyst to contribute to the development of data pipelines & infrastructure, and build intermediate…",London,data analyst
Graduate Analyst | Credit Risk & Data Analytics,"From £31,000 a year",London E14 5RE•Temporarily Remote,Vestigo Partners Ltd,,"Quantitative and qualitative data analysis, including financial modelling and forecasting.
Involvement with the rest of the team in growing and shaping the…",London,data analyst
,,London,eClerx LLC,3.7,The analyst within the team will be responsible for engaging with internal and external stakeholders on a daily basis and ensuring the uninterrupted flow of…,London,data analyst
,£475 - £500 a day,London•Remote,Uniting People,,Good to have knowledge of data governance including implementation of a data lineage tool and static data systems such as trading book management.,London,data analyst
Data Analyst,"£35,000 - £45,000 a year",London E14,YourParkingSpace,,"Reporting to our Head of Data, as a Data Analyst you will have a key role within the team producing data visualisations, compiling reports and analysing the…",London,data analyst
Data Analyst (Power Bi),,London,Ambassador Theatre Group,3.5,"We are looking for candidates with experience designing intuitive reports in Power BI, DAX and Power Query that are easy to navigate and meet users; needs along…",London,data analyst
,,London SE1 1YT,First Global Events Agency,,"Strong SQL and data presentation skills.
3+ years experience with a strong background in data analysis and stakeholder management.",London,data analyst
Marketing Data Analyst Intern,"£15,000 - £22,000 a year",London SW1V 2RS•Remote,Edenred,3.9,Analysis and use of data in Salesforce and integrated industry databases and provide support on Salesforce subjects.,London,data analyst
Graduate Data Scientist - Analytics (Sep 2022),,London EC4V,Funding Circle UK,3.2,"Use specific tools and languages such as R, Python, SQL and Tableau for reporting and analysis on our AWS data platform.",London,data scientist
Data Science Internship - 2022 Uk Summer Internship -Cr,,London,Verisk,3.6,"Data sets of interest include large imagery and physical science data, payments industry data, and insurance data.",London,data scientist
Associate - Data Science Graduate Programme,,London,dunnhumby,3.8,"Using big data, deep expertise and AI-driven platforms to decode the 21st century human experience – then redefine it in meaningful and surprising ways that put…",London,data scientist
"Data Scientist, Risk Data Mining",,London,TikTok,3.5,"Align risk teams and their stakeholders on risk control numeric goals, promote impact-oriented, data-driven data science practices for risks.",London,data scientist
Data Scientist,"From £43,250 a year",London WC2H•Remote,Save the Children International,4.1,"Knowledge of data structures and data management methods, the ability to analyse a problem and determine an efficient structure for the task; pulling of data…",London,data scientist
Data Scientist,,London,G-Research,3.8,"Demonstrable proficiency in statistical data analysis and data visualisation.
You will use your knowledge of data blending, statistical analysis, and machine…",London,data scientist
Data Scientist,"£38,826 - £45,649 a year",London,King's College London,4.1,"Experience contributing to large data projects that require data cleaning, data modelling and data visualisation.
Strong coding ability in Python.",London,data scientist
Data Scientist,,London,Credit Suisse,3.9,"The data scientists have background either Masters or PhDs.
With projects, you could have chance to pair with experienced data scientist or engineers to solve…",London,data scientist
Sports Performance Data Scientist,,London,777 Partners,,Demonstrated ability to take raw data and turn it into actionable insights and work plans that deliver measurable basketball performance outcomes.,London,data scientist
Graduate Machine Learning Engineer (Trust And Safety) - 2022...,,London,TikTok,3.5,"Developing highly scalable ML learning algorithms for computer vision, natural language processing, data mining and user modelling;",London,data scientist
,,London,Equinix,3.7,"Explores data within files and systems to determine trends and relationships between variables.
Performs checks to ensure data quality and accuracy is…",London,data scientist
Data Scientist - Analytics,,London,DataCamp,,"You will collaborate with a strong team of software engineers, data scientists, data engineers, product managers, and marketers, leveraging DataCamp's rich data…",London,data scientist
Machine Learning Engineer Summer Intern (Trust & Safety) - 2...,,London,TikTok,3.5,"Good understanding of data structures and algorithms.
Knowledge in at least one of the following areas: machine learning, NLP, computer vision or data mining;",London,data scientist
,"£30,000 - £50,000 a year",London SW1W•Temporarily Remote,z1nc,,"With an emphasis on scalability, this data science team implements ML models trained on big data and provides predicted values to other teams in the company or…",London,data scientist
Python Data Scientist (Wfh 3 Days A Week),,London•Remote,Exposed Solutions Limited,,": Refine and improve data collection and analysis tools.
: Experience using specialised tools to collect data, e.g. web scraping and APIs.",London,data scientist
,,London SE1 1YT,First Global Events Agency,,"Strong SQL and data presentation skills.
3+ years experience with a strong background in data analysis and stakeholder management.",London,data analyst
Marketing Data Analyst Intern,"£15,000 - £22,000 a year",London SW1V 2RS•Remote,Edenred,3.9,Analysis and use of data in Salesforce and integrated industry databases and provide support on Salesforce subjects.,London,data analyst
,"£35,000 - £55,000 a year",London W1T 3LP•Temporarily Remote,Tortoise Media,,"Enthusiasm for communicating with data and visualising it.
Refine and improve our data collection and analysis tools.
1+ years’ experience working in Python.",London,data analyst
Data Scientist - Fx Services - Currencies & Emerging Markets...,,London,"JPMorgan Chase Bank, N.A.",3.9,"Analyze multiple large data sets and apply advanced statistical, data science and machine learning methods;
Build predictive models and scalable data products;",London,data analyst
,"£29,851 - £36,377 a year",Elephant & Castle,University of the Arts London,3.8,"Educated to ‘A’ level or equivalent in maths, computer science or data analytics.
The Service Desk is the first contact for IT support for staff and students…",London,data analyst
,,London WC1A,Criteo,4.0,Client insights: you will analyse complex data from multiple sources to understand the performance of our advertisers campaigns and generate innovative and…,London,data analyst
,"£21,500 - £23,000 a year",London EC3R 8AD,Ecorys,4.3,"This includes developing research questions and analysis plans, designing and implementing data collection (e.g. surveys), and undertaking statistical analysis …",London,data analyst
Data Management Analyst (Entry-Level Role),"£22,000 a year",London,Incubeta,,"An analytical mind who has a real passion for data who can work with large data sets and manipulate, interpret, and explain it.",London,data analyst
Analyst,"£31,000 - £42,000 a year",London•Remote,Nesta,4.1,"Visual communication skills (e.g. advanced PowerPoint, data visualisation).
You should be familiar with quantitative methods, comfortable working with data and…",London,data analyst
,,London•Remote,Bought By Many and ManyPets,,"Experience of analysing business databases and turning data insights into actionable activities.
Integrating Claims data with our other datasets, to provide…",London,data analyst
Higher Operational Research Analyst,"£30,817 - £38,588 a year",London•Remote,Home Office,3.7,Working with historical data and policy assumptions to optimise the future location of frontline staff and office premises to meet projected demand.,London,data analyst
,"£35,000 a year",London EC3A 7DB•Remote,NOVOS,,"Testing creative solutions: Finding new data sources and methods of gathering that data.
An understanding of data visualisation and insights of complex data…",London,data analyst
,,London,PlayStation Global,,"Adept at working with people and customer behaviour data to inform decisions and improve products.
Fluent in SQL on analytics data warehouses – We use Redshift,…",London,data analyst
Marketing Data Analyst,"£20,185 - £51,848 a year",London•Remote,AMS,3.6,"Highly data-driven and technically fluent.
Experience in driving improvements to data and systems.
Work with Data and Analytics to define data flows feeds,…",London,data analyst
,"£30,000 - £50,000 a year",London SW1W•Temporarily Remote,z1nc,,"Previous experience in a data analyst role.
Following the development and performing the necessary checks on data.
Tools of the Marketing department.",London,data analyst
,,London,PlayStation Global,,"Strong data management skills including SQL.
Experience developing data science models with Python and associated libraries.
Access to cycle garage and showers.",London,data scientist
Process Improvement And Data Analytics Intern,,London W6 7HA,Siemens,4.0,Good analytical problem solver who can work with multiple data sources and transform them into a succinct story.,London,data scientist
Data Scientist,,London,CarbonChain,,"Our data scientists sit side by side with software engineers and designers, making sure that we have the data we need to provide the experience our customers…",London,data scientist
"Data Scientist, Tc",,London,PwC,4.0,"Tackling hands on data science problems for PwC and its clients.
Familiarity with a front end development for surfacing data (such as streamlit).",London,data scientist
,,London•Remote,Monzo,3.9,"You'll work with multi-disciplinary teams to bring together not just app data but brand insights, app reviews, satisfaction ratings and customer service data.",London,data scientist
Data Scientist,,London,Amazon Digital UK Limited,3.5,"Experience with data scripting languages (e.g. SQL, Python, R etc.).
Experience with data scripting languages (e.g. SQL, Python, R etc.).",London,data scientist
Applied Scientist (Remote),,London•Remote,Yelp,3.4,"Experience with data analysis/statistical software and packages (pandas/statsmodels/sklearn within Python, R, etc.).",London,data scientist
Data Scientist,,London EC2M•Remote,Mosaic Smart Data,,"Developing new data science models (from inception to rollout), by communicating with clients, performing exploratory data analysis and generating informative…",London,data scientist
Data Scientist,"£50,000 a year",Weybridge KT13 0NY,Axa,3.9,"Assist the wider business with data driven decision making and customer centric analytical capability.
Work closely with the other areas of Data & Analytics and…",London,data scientist
,,South West London,International Tennis Federation,4.1,"Conduct data analysis and develop insights based on rich tennis-related data sets with a.
✓ Experience in collection and cleaning of data.",London,data scientist
Intern - Machine Learning Engineer,,London,Behold.ai,,Location: London We have open positions for seasonal interns looking to start their career in the roles of a Data Scientist and Machine Learning Engineer.…,London,data scientist
Data Scientist,,London,MasterCard,4.1,"Managing a group of data scientists both locally and located across various country sites.
Software development, data science or data engineering programming is…",London,data scientist
Data Scientist - Integrated Evidence,,West London,Novartis,4.1,"As a data scientist you will work as part of the UK Medical Affairs Evidence Team, combining and analysing internal and external data sets, including electronic…",London,data scientist
,,London,CAPCO,3.4,"Define approaches to embed and scale machine learning models with senior data scientist oversight.
Work on difficult engineering problems with scientists and…",London,data scientist
Data Scientist,,London WC1V,Frontier Economics Limited,,"Experience of working with large datasets and data wrangling.
Experience in using GIS packages / working with geographic data.
Job Types: Full-time, Part-time.",London,data scientist
,,London,Marks & Spencer,3.9,"Development of innovative data driven solutions to business questions.
Analytical thinking and data driven approach.",London,data analyst
,,London,Burberry,3.7,"Utilise large volume of internal & external data sources in model development & data analysis.
Strong analytical ability with data retrieval and manipulation.",London,data analyst
Payments & Platforms Data & Analytics Analyst - Expert Gradu...,,London E14,Barclays,3.9,"A bank that knows its customers and clients, champions innovation and thinks digital first, offers trusted money management guidance and support, and provides…",London,data analyst
,,London EC3V•Temporarily Remote,Alpha Development,,"Work with on tech transformation project to ensure data mapping is reviewed and systems set up in way to enable ease of data access.
28 days per annum UK.",London,data analyst
,"£30,000 a year",London SE1,Anmut,,"Exposure to data and analytics.
Some coding ability in Python or R or experience with data visualisation tools such as PowerBI or Tableau is a bonus.",London,data analyst
Data Business Analyst,,London,NTT Data UK,3.4,We are looking for ambitious Data Analysts to work on solution-level decisions and analysis of their impact on the overall project outcomes.,London,data analyst
,"£40,000 - £45,000 a year",London SE1 9BB,Wandle Housing Association Ltd,4.5,"Analyse data to support requirements for projects.
At least 3 years business analyst experience in a similar role.
Facilitate a successful release handover.",London,data analyst
Sports Market Analyst,"£65,000 - £72,000 a year",London WC2H,AlgoSports Group,,Successful applicants will join a newly created department in our London branch and are responsible for delivering established pricing and risk monitoring…,London,data analyst
Junior Business / Data Analyst,,London,Miratech,,"The primary focus of the development team is on the high performance of data processing, system scalability, and data consistency.",London,data analyst
,,London,Deutsche Bank,3.8,"Good understanding of the technology data flows and dependencies.
You will be working in close collaboration with the Chief Product Owners on the continued…",London,data analyst
,"£27,000 - £30,000 a year",London,FMA,,"Ensure data is in a format which is manageable and useful;
Conduct thorough data analysis and interpretation with rigour and drive to uncover the insights that…",London,data analyst
Data Standard Analyst - Biostatistics Team,,London EC4V 3BJ,"Medpace, Inc.",2.6,"Develop SAS program to implement data standard and create SDTM data;
Ensure SDTM data conforms to the data standards expected by regulatory agencies; and.",London,data analyst
,£400 - £450 a day,London,Synapri,,"Identifying data sources across the charity.
Data BA will identify old world and new world data processes.
The BA will be responsible for Data Definitions and…",London,data analyst
,,London EC1Y 0TH,Uphold,,"Experience in working with data analysis and data models.
Work with data source providers and technology teams to ensure that key decision data is accurate and…",London,data analyst
,,London,JLL,3.7,"Data extraction, management and preparation are all central to this, and so embracing a very modern approach to data manipulation, the successful candidate will…",London,data analyst
,,London,CAPCO,3.4,"Define approaches to embed and scale machine learning models with senior data scientist oversight.
Work on difficult engineering problems with scientists and…",London,data scientist
Data Scientist,,London WC1V,Frontier Economics Limited,,"Experience of working with large datasets and data wrangling.
Experience in using GIS packages / working with geographic data.
Job Types: Full-time, Part-time.",London,data scientist
Junior Data Scientist - Sports Data,"£40,000 - £50,000 a year",London,Bettor Believe,,"The data science team is a part of the world class quant research team, this consists of experts across mathematical and statistical modelling, machine learning…",London,data scientist
,,London EC4V,Funding Circle UK,3.2,"Develop and maintain the funnel data in a way that makes it easily usable by the analytical and commercial teams, along with maintaining MI reports for use by…",London,data scientist
,,Staines-upon-Thames,Samsung Electronics,4.0,"We have many years of experience with DVB broadcast systems, IP and interactive TV and on device AI technologies.",London,data scientist
Data Scientist - London,,London WC2N 5DU,Monese,,Develop detailed knowledge of underlying data assets and data products and provide subject matter expertise on current and future uses of data.,London,data scientist
Data Science Degree Apprenticeship – Level 6,"£15,074 a year",London,BBC,4.2,"Structuring and operating data systems.
Developing, modelling and integrating data systems.
Build and support the future of the BBC as part of a new community…",London,data scientist
,£550 - £650 a day,London,Data Idols,,This organisation has an unparalleled set of data in their space and are looking for a Lead Data Scientist who can work with the business to take them into…,London,data scientist
,"£80,000 - £90,000 a year",London,Understanding Recruitment,,"This Data Scientist will be using Deep Learning to further develop and deploy this AI platform, using huge amounts of live data.",London,data scientist
Data Scientist,,London EC1N,Sainsburys,3.6,"We’ve got data from billions of transactions, millions of qualitative and quantitative customer feedback responses, and streams of delivery van location data to…",London,data scientist
"Consultant, Data Engineer/Scientist, Healthcare, Ventures, C...",,London,Deloitte,4.0,We specify full mobility for our consulting roles but we make arrangements respectfully; there may be some opportunity for working from home depending on client…,London,data scientist
Data Scientist/ Machine Learning Engineer,£650 - £675 a day,London,Uniting People,,"Leads discovery process by identifying what data is available and relevant, including internal and external data sources (Domain – Any but BFSI – preferred).",London,data scientist
"Geospatial Consultant, Deloitte Ai & Data, Locationedge, Con...",,London•Remote,Deloitte,4.0,"Experience with business intelligence, analytics, data, databases and predictive modelling.
Proposition development and project delivery specialising in spatial…",London,data scientist
Data Scientist (Associate Or Vp) - Applied Ai For Global Tec...,,London,"JPMorgan Chase Bank, N.A.",3.9,"Demonstrable experience in data structure, data mining and data analysis techniques with real world data.
The effective candidate should be able to communicate…",London,data scientist
Data Scientist,"£45,000 - £60,000 a year",London•Remote,Health Navigator,,"Experience with working with sensitive data or data in a health care environment.
Experience in logical data modelling and normalisation.",London,data scientist
,,London,Clearstate Pte. Ltd,,"Design thinking and data visualisation.
Data visualization tools - should have good understanding of sourcing of data and key requirements for data cleansing…",London,data analyst
Data And Impact Analyst,"£22,549 - £24,884 a year",London•Remote,Healthy Teen Minds,,"Developing and refining data specifications.
Developing robust data collection processes for new projects.
Developing surveys and data entry forms/templates;",London,data analyst
Data Analyst,£350 - £400 a day,London•Remote,Uniting People,,"Excel in writing SQL queries and conducting data analysis independently.
Has finance background with familiarity on trading, preferably in commodity or energy…",London,data analyst
,,London SW1W•Remote,Ishka Limited,,We are looking for curious and intelligent analysts and journalists who can demonstrate an ability to network to source and break hard news combined with a…,London,data analyst
,,London,Aviva,3.8,"Experience using visualization techniques for presenting data & analysis.
Support the ongoing development of the Analytics Platform, feeding requirements based…",London,data analyst
Graduate Data Analyst,,London WC2R•Temporarily Remote,GlobalData Plc.,,"Create and update internal data dashboards to present data & insight in a meaningful and compelling way.
An interest to develop complex data analysis skills.",London,data analyst
Trainee Market Data Analyst - London,From £130 a day,London,ProProcura Consultants Limited,,"The ideal candidate will maintain Database inventories, contracts, and cost allocations of market data users across multiple clients.",London,data analyst
,,London,KellyDeli,,"Ensure that the data is clean.
Ensure that the data in the BI system is loaded successfully.
Work with IT to define the current data flows and automation…",London,data analyst
Business/Data Analyst,£500 - £525 a day,London,Uniting People,,"Very proficient knowledge of the available business analysis tools and templates, able to guide others and able to evaluate possible other relevant tools and…",London,data analyst
,,London,YouGov,4.1,"Create searches and use bespoke media information tools to find relevant data.
Maintaining dashboards and databases with the correct, most recent data and…",London,data analyst
Intern - Data Analyst,,London,Pearson,3.7,"Support in the role, in job training and professional development will be provided to enable you to contribute to the business.",London,data analyst
"Intern, Investment Data Analyst",,London,Balyasny,,"Design the interface to connect various financial and alternative data sources (Web, Vendor databases, and unstructured survey data) by collaborating with end…",London,data analyst
Data Analyst,"£45,000 - £70,000 a year",London•Temporarily Remote,Omkaar Systems Limited,,"You will also be performing data mining and analysis activities.
What you'll do As a Technical Data Analyst, you’ll be planning and providing high quality…",London,data analyst
,,London EC1N,Sainsburys,3.6,"Use data ownership and stewardship community to drive appropriate data quality improvements.
Identify and resolve data quality issues.",London,data analyst
Risk Analyst,"£45,000 a year",London,Bupa,3.3,"Able to manage complex and a high level of data and information and deliver operationally.
Various other benefits and online discounts.",London,data analyst
Graduate Data Scientist,"£30,000 - £35,000 a year",London,SME Graduate Employment,,"Designing and managing analysis projects, processes and data- with diverse datasets including digital, research, and customer data;",London,data scientist
Product Data Scientist,,London,Snapchat,3.6,"Experience using SQL or similar big data querying languages.
Apply your expertise in quantitative analysis, data mining, and statistical modeling to deliver…",London,data scientist
