title,salary,location,employer,employer_rating,summary,search_city,search_role
,,"Atlanta, GA 30334 (Downtown area)",State of Georgia,3.3,One or more years of experience performing fiscal analysis utilizing Microsoft Excel and reporting databases to analyze financial data.,Atlanta,data analyst
Sales Reporting And Data Analyst (U.S. Remote),,"Atlanta, GA 30363 (Buckhead area)•Remote",FIS Global,3.4,"You will be part of a high-performing team of dedicated analysts with a passion for data and technology, partnering with Enterprise business leaders to help…",Atlanta,data analyst
Data Analyst (Virtual - Work From Home),,"Atlanta, GA 30328•Remote",Alight,3.1,"Familiarity with data technology preferred.
Routinely conduct analysis of data transactions for assigned clients, assisting team members as necessary.",Atlanta,data analyst
,,"Alpharetta, GA 30005",UNITED PARCEL SERVICE,3.7,"Excellent knowledge of data mapping, data mapping skills.
He/She participates in component and data architecture design, technology planning, and testing for…",Atlanta,data analyst
,,"Alpharetta, GA",Brambles Group,3.4,Data Analyst will be responsible for designing and maintaining data systems and databases; this includes fixing coding errors and other data-related problems…,Atlanta,data analyst
(Research Data & Evaluation) Data Analyst Iii,,"Stone Mountain, GA 30083",DeKalb County School District,3.7,"Assists with the implementation of the District’s research, data, and evaluation program and implements the accountability system for student achievement,…",Atlanta,data analyst
Business Data Analyst,,"Union City, GA 30291+1 location",DHL,3.7,Uses knowledge of business and data structure to discover and/or anticipate problems where data can be used to solve the problem.,Atlanta,data analyst
Data Analyst,,"Atlanta, GA",Promethean,3.8,"Monitoring data quality and removing corrupt data.
A solid understanding of data sources, data organization and storage.
Strong IT and mathematical skills.",Atlanta,data analyst
,,"Atlanta, GA+3 locations",McKinsey & Company,4.3,"You’ll work in teams of typically 3 - 5 consultants, playing an active role in all aspects of the client engagement.",Atlanta,data analyst
Sr. Data Scientist,,"Atlanta, GA•Remote",Agama Solutions,3.8,"This role will be part of the Client's Data Science team and will be responsible for designing, prototyping, deploying, and testing machine learning, computer…",Atlanta,data scientist
,,"Alpharetta, GA 30005+1 location",Equifax,3.5,"3+ years of professional experience as a data scientist with a focus in machine learning and AI.
Contribute to the team knowledge by keeping up with the state…",Atlanta,data scientist
Advanced Data Scientist - Connected Plant Data Analytics,,"Atlanta, GA 30308 (Midtown area)",Honeywell,3.7,"Create data visualizations to visualize raw data and analytics insights to demonstrate efficacy of the solution.
Design and implement ML solutions.",Atlanta,data scientist
,,"Atlanta, GA 30328",UNITED PARCEL SERVICE,3.7,"Manages the execution of analytics projects based on statistics, machine learning, experimental design, and the scientific method principles to derive insights.",Atlanta,data scientist
,,"Atlanta, GA+1 location",OMP,4.0,"The ability to work autonomously, manage projects, and coach junior data scientists.
Knowledge of applying machine learning to optimization problems.",Atlanta,data scientist
Data Scientist Sr,,"Atlanta, GA 30308 (Downtown area)•Remote",Anthem,3.7,"Experience in deep learning, NLP and pretrained deep model.
Experience leading end-to-end data science project implementation.
Experience in health risk models.",Atlanta,data scientist
Vp Of Artificial Intelligence,,"Atlanta, GA",CVS Health,3.2,"Worked with several technologies related to machine learning, including cloud computing, data analytics and security/threat intelligence.",Atlanta,data scientist
Lead Data Scientist - B2B Commercial Solutions,,"Atlanta, GA",McKinsey & Company,4.3,"You will advise data scientists across multiple projects, ensuring statistical validity, training data, and overall analytics methodological approach align with…",Atlanta,data scientist
"Software Engineer Iii, Machine Learning",,"Atlanta, GA",Google,4.3,"Relevant professional experience with applied data analytics and predictive modeling.
Experience in applied machine learning or artificial intelligence.",Atlanta,data scientist
Data Scientist - Usa,,"Atlanta, GA",Simon-Kucher & Partners,3.7,"Looking for data scientists of all levels for the Data Science Practice.
Changes in the advanced analytics market.
Machine Learning and Advanced Analytics.",Atlanta,data scientist
Data Scientist Level I (Marketing Experience Preferred),,"Atlanta, GA 30309 (Midtown area)",22squared,3.0,"Hands-on experience running common statistical or machine learning procedures, such as descriptive statistics, hypothesis testing, dimension reduction, feature…",Atlanta,data scientist
Sr. Data Scientist,,"Atlanta, GA 30309 (Midtown area)",Invesco,3.9,Collaborate with customer analytics and digital analytics experts to define and develop differentiating go to market analytics features and frameworks.,Atlanta,data scientist
,,"Alpharetta, GA 30005",UNITED PARCEL SERVICE,3.7,"Excellent knowledge of data mapping, data mapping skills.
This position provides input to applications development project plans and integrations.",Atlanta,data scientist
Sr Data Analyst,,"Atlanta, GA+1 location",AT&T,3.7,"Strong working knowledge with Powerpoint (specifically the presentation of data insights).
Focus on the development of meaningful data, collection of data (both…",Atlanta,data scientist
Senior Data Scientist (Remote),,"Atlanta, GA 30315 (Peoplestown area)•Remote",ViacomCBS,3.9,"In this role, you will join a group of top-notch data scientists and data engineers who build predictive models that support highly critical multi-million…",Atlanta,data scientist
(Research Data & Evaluation) Data Analyst Iii,,"Stone Mountain, GA 30083",DeKalb County School District,3.7,"Assists with the implementation of the District’s research, data, and evaluation program and implements the accountability system for student achievement,…",Atlanta,data analyst
Business Data Analyst,,"Union City, GA 30291",DHL,3.7,Uses knowledge of business and data structure to discover and/or anticipate problems where data can be used to solve the problem.,Atlanta,data analyst
Data Analyst,,"Atlanta, GA",Promethean,3.8,"Monitoring data quality and removing corrupt data.
A solid understanding of data sources, data organization and storage.
Strong IT and mathematical skills.",Atlanta,data analyst
Dms Business Intelligence Analyst,,"Atlanta, GA+1 location",Delta,4.2,"Train business partners on various data visualization tools.
The BI Business Analyst will be a customer facing role, Analyst building Report & Data Model for…",Atlanta,data analyst
,,"Atlanta, GA",McKinsey & Company,4.3,"You’ll work in teams of typically 3 - 5 consultants, playing an active role in all aspects of the client engagement.",Atlanta,data analyst
,,"Atlanta, GA 30329+1 location",CyberData Technologies,3.3,"Public health data experience preferred.
Develop methods for tabulating, summarizing, interpreting, and presenting data from relational databases, complex…",Atlanta,data analyst
Data Analytics And Business Analyst - Future Of Trust,,"Atlanta, GA 30303 (Downtown area)+2 locations",Deloitte,4.0,"Experience with data visualization tools (e.g. Tableau).
At least 3 years of experience.
Leverage analytical approaches to identify, prioritize, and structure…",Atlanta,data analyst
Data Analyst,,"Atlanta, GA",WarnerMedia,3.8,"Demonstrated experience building tools that monitor data health, data irregularities.
Proactively identify and investigate irregularities in audience/consumer…",Atlanta,data analyst
Bi Data Analyst,,"Atlanta, GA 30326 (Lenox area)","Carters, Inc",3.7,"Provide data solutions, tools, and capabilities to enable self-service frameworks for data consumers.
Conduct detailed data analysis on data used across…",Atlanta,data analyst
Healthcare Data Analyst,,"Atlanta, GA•Remote",Trellis Rx,,"Interpreting health care data sets to internal and external users.
Experience with Python for data manipulation, cleaning, and analyzing.",Atlanta,data analyst
Business Analyst,,"Atlanta, GA+4 locations",Amazon.com Services LLC,3.5,"2+ years experience in data science/analytics.
Perform complex data analysis to identify opportunities to reduce fulfillment costs as well as improve…",Atlanta,data analyst
Data Analyst,,"Atlanta, GA 30309 (Midtown area)",Itential Inc,4.0,"2+ years of experience working as an analyst, data integrity analyst or similar position.
Own & manage data integrity and enrichment tools to improve data…",Atlanta,data analyst
,,"Atlanta, GA 30309 (Midtown area)",Modivcare,2.3,"Ability to run large scale cross functional Data initiatives, while managing a team of 2-5 data analysts.
Understanding of data management practices such as…",Atlanta,data analyst
Data Intelligence Analyst,,"Atlanta, GA",Pearson,3.7,"Smart, intuitive data/insight tools that promote data-driven decision making.
Effective instrumentation to remediate data gaps.",Atlanta,data analyst
,,"Dunwoody, GA 30346",State Farm,3.7,"The Data Analyst assigned to the dashboard team will be responsible for the creation of dashboards providing data analysis, trending and data visualization.",Atlanta,data analyst
Early Careers | Financial Modeling & Research | Atlanta,,"Atlanta, GA 30326 (North Buckhead area)",Goldman Sachs,4.0,"0-3 years of prior work experience in a relevant field.
Accounting and financial planning teams across the firm embody strong analytical skills, attention to…",Atlanta,data scientist
Senior Data Scientist,,"Atlanta, GA+1 location",AT&T,3.7,"You know to use ML creatively to analyze business trends and identify anomalies to produce actionable insights.
5-8 years in advanced analytics field.",Atlanta,data scientist
Data Scientist,,"Atlanta, GA 30303 (Downtown area)+12 locations",Deloitte,4.0,"Drive operational efficiency by maintaining their data ecosystems, sourcing analytics expertise and providing As-a-Service offerings for continuous insights and…",Atlanta,data scientist
"Data Science Analyst I, Ii, Or Iii",,"Atlanta, GA 30350","Mather Economics, LLC",4.3,"Perform data management such as data validation, quality assurance and health reporting.
Communicate with team on key performance insights (KPI) on health…",Atlanta,data scientist
Applied Scientist 2,,"Atlanta, GA+1 location",Microsoft,4.2,"Outstanding expertise and hands-on 1-3 years of experience on machine learning, deep learning, NLP, computer vision and/or statistics.",Atlanta,data scientist
Manager Data Science,,"Atlanta, GA",Amex,4.1,"Turn raw data into features to be used in machine learning models.
Build machine learning models and research new modeling and data analysis techniques.",Atlanta,data scientist
Data Scientist/ Ai Developer,,"Smyrna, GA 30080",UCB S.A.,3.8,"As a Data Scientist/ AI Developer, you will build AI Solutions: you will design and develop analytics workflows with other data scientists, data engineers and…",Atlanta,data scientist
Data Scientist,,"Atlanta, GA 30301 (Buckhead area)",Realty Income,4.3,"PHD Preferred in a relevant discipline, e.g., machine learning, statistics, applied mathematics, econometrics, or operations research.
Java/Scala is a plus.",Atlanta,data scientist
Data Scientist,,"Suwanee, GA 30024",XL Softek,,"Perform data preprocessing, implement data mining techniques and machine learning algorithms to find the potential models.",Atlanta,data scientist
"Principal Scientist, Data Science",,"Atlanta, GA 30349",XPO Logistics,3.2,Lead and guide a team of data scientists and analysts to implement models and measure success throughout the organization.,Atlanta,data scientist
,,"Alpharetta, GA 30004+1 location",Verizon,3.9,"Experience with Big Data architecture and mining for insights across various data sources.
With your analytical, big data, and reporting expertise, you’ll…",Atlanta,data scientist
Data Scientist,,"Atlanta, GA 30350",Transportation Insight,3.5,"Creating, designing and prototyping out next-generation machine / deep learning technologies in the areas of supply chain operations (tactical and strategic).",Atlanta,data scientist
Senior Data Analyst,,"Atlanta, GA 30322+1 location•Temporarily Remote",Emory University,4.0,"Develops automated quality control procedures to assess quality of data and provides reports to data owners.
Develops and performs appropriate analyses.",Atlanta,data scientist
Senior Data Scientist,,"Atlanta, GA 30363 (Atlantic Station area)",Ogilvy,4.1,"Retrieve, collect, & clean raw research data and synthesize it into usable forms for strategy & media teams to utilize (raw data from social media channels and…",Atlanta,data scientist
Data Scientist,,"Atlanta, GA 30302 (Five Points area)",Grid Dynamics,,The goal is to consistently improve existing ML models and tools as well as to introduce new impactful assets using machine learning and deep learning…,Atlanta,data scientist
,,"Dunwoody, GA 30346",State Farm,3.7,"The Data Analyst assigned to the dashboard team will be responsible for the creation of dashboards providing data analysis, trending and data visualization.",Atlanta,data analyst
Data Auditor/ Analyst- Pharmacy Practice,,"Atlanta, GA 30326 (North Buckhead area)",Aon,3.7,Apply expertise in auditing pharmacy or medical claims data and use analytical tools such as Excel and SQL to analyze client-submitted claims data against…,Atlanta,data analyst
Sponsor Funded Professional - Data Scientist (Working Title:...,,"Atlanta, GA 30303 (Downtown area)",Georgia State University,4.1,"Responds to data requests by identifying the correct data source, developing the logic to extract the data, and creating insights based on the analysis of the…",Atlanta,data analyst
Process Business Analyst - Total Rewards,,"Atlanta, GA 30313 (Downtown area)",The Coca-Cola Company,3.9,"Certified Scrum Master certification preferred or should be obtained within first 3 months in role.
Responsible for Compensation, Equity & Mobility project…",Atlanta,data analyst
Business Analyst,,"Atlanta, GA 30308 (Downtown area)+1 location",Bank of America,3.8,"3-5 yrs experience as a Business Analyst.
The ideal candidate is a passionate business analyst who enjoys working on technology projects and being part of a…",Atlanta,data analyst
Sr Data Analyst,,"Atlanta, GA+1 location",AT&T,3.7,"Focus on the development of meaningful data, collection of data (both automated and from human input), aggregation and insight development, analysis of data,…",Atlanta,data analyst
Business Analyst - Rmsi,,"Atlanta, GA+1 location",Anheuser-Busch,3.7,"Ability to concisely summarize analytic findings and support with appropriate data, reports, and charts.
In addition, a Business Analyst is tasked with various…",Atlanta,data analyst
Business Analyst,,"Decatur, GA•Remote work available",3T Consulting Group,,"Business analysts work with organizations to help them improve their processes and systems.
Completes process, data, and work-flow analysis activities with…",Atlanta,data analyst
"Data Analyst Ii (Sql, Excel, Power Bi)",,"Atlanta, GA 30339•Remote work available",Peach State Health Plan,3.2,"O Internal data cleansing and data reconciliation analysis.
Handle complex data requests, reports, and predictive data modeling.",Atlanta,data analyst
Master Data Analyst I,,"Stone Mountain, GA 30087•Remote work available",Lennox International,3.2,"At least 3 years related experience.
Be a team player, exhibit great attention to detail, strong analytical aptitude and excellent communication skills.",Atlanta,data analyst
,,"Brookhaven, GA 30329",Children's Healthcare of Atlanta,4.2,"Helps maintain systems data integrity by running queries and analyzing data.
5 years of progressive experience working with human resources information systems.",Atlanta,data analyst
Data Analyst,,"Atlanta, GA 30319",Oglethorpe University Inc,,"The data analyst supports the university's goals by compiling data reports in support of student progression and graduation, academic programming, accreditation…",Atlanta,data analyst
It Business Analyst,,"Atlanta, GA",ARK Solutions,3.9,"The IT Business Analyst will need to be able to act as a liaison between the business stakeholders and the development team.
Develop and document Use Cases.",Atlanta,data analyst
"Sr. Analyst, Master Data",,"Atlanta, GA 30349","Chick-fil-A, Inc.",3.9,"5 plus years experience with business process and master data concepts.
This candidate will assist in data management, governance, and quality of master data…",Atlanta,data analyst
"Sr. Analyst, Domestic Pricing",,"Atlanta, GA",Delta,4.2,"Ability to quickly analyze data, concisely summarize results, and effectively present conclusions and recommendations.
Provides coaching and mentoring to peers.",Atlanta,data analyst
"Analyst, Operations Ai/Ml",,"Atlanta, GA+1 location",Graphic Packaging International,3.1,"Experience as a machine learning engineer, data scientist or developer of AI/ML.
Proficient utilization of Python, Java, and other AI code writing platforms to…",Atlanta,data scientist
"Lead Data Scientist (Python, R)",,"Alpharetta, GA+1 location",Open Text Corporation,3.5,"The AI Data Scientist will focus on business analysis, data analysis and AI/ML model building to support business partners across OpenText.",Atlanta,data scientist
"Associate, Data Scientist Engineer - Advisory Data Organizat...",,"Atlanta, GA 30308 (Downtown area)+3 locations",KPMG,3.9,The Signals Repository is a KPMG created platform to enable data scientists & analysts to build machine learning (ML) enabled business solutions using open…,Atlanta,data scientist
Senior Data Scientist,,"Atlanta, GA 30308 (Old Fourth Ward area)",Xylem,3.4,Ability to work collaboratively within a team environment of data scientists/engineers to meet aggressive goals and high-quality standards.,Atlanta,data scientist
,,"Atlanta, GA+1 location",Credera,4.1,Our ideal candidate is excited about leading project-based teams in a client facing role to analyze large data sets to derive insights through machine learning …,Atlanta,data scientist
Data Scientist - Operations Research (Cplex/Gurobi),,"Atlanta, GA•Remote",Nordstrom Inc,3.9,"As an integral part of the Operations Research/Supply Chain Analytics team, the data scientist role will focus on the area of Operations Research and Supply…",Atlanta,data scientist
Senior Data Scientist,,"Atlanta, GA 30326 (North Buckhead area)•Remote work available",Raytheon Technologies Corporate,3.9,"4+ years of experience with statistics / analytics / data science / machine learning.
Prioritize software features that accelerate data driven insights to…",Atlanta,data scientist
Senior Data Scientist,,"Atlanta, GA 30308 (Old Fourth Ward area)",Norfolk Southern Corp,2.8,"Experience communicating data insights to drive business impact.
This order and the associated federal safety protocols for federal contractors that were issued…",Atlanta,data scientist
