title,salary,location,employer,employer_rating,summary,search_city,search_role
Financial Crime Data Analytics Manager,,"Dallas, TX 75201",Crowe,3.6,"Experience with data analysis, data validations, data integration/ETL technologies, data structures and business analysis.",Dallas,data analyst
Project And Support Analyst Ii - Originations,,"Arlington, TX 76014 (East area)",GM Financial,3.6,"3-5 years experience preferably in Financial Analysis, Project Management and/or Systems Support roles; increasingly responsible experience in branch operations…",Dallas,data analyst
"Data Architect, Lead Analyst",,"Irving, TX+2 locations",Citi,3.9,"Define and operate data governance process that oversees data architecture.
Guide data analysis and reporting processes that include collection from multiple…",Dallas,data analyst
Jr. Data Analyst,,"Dallas, TX 75215","CGI Group, Inc.",3.6,"Demonstrated experience with SQL, Excel, and XML to perform data analysis and mapping.
2-3 years in relevant field.
Prior experience with Scrum methodology.",Dallas,data analyst
Business Analyst - Digital Transformation,,"Dallas, TX",[x]cube LABS,,"Intuitive understanding of business functions and industry verticals and the ability to learn quickly.
Experience working in a software development project and…",Dallas,data analyst
Lead Business Analyst - Us - Remote,,"Irving, TX•Temporarily Remote",TTEC,3.4,Employment Requirements: TTEC requires all employees hired in the United States to successfully pass a background check and depending on location and client…,Dallas,data analyst
Sr. Data Scientist - Credit Risk And Marketing Analytics,,"Plano, TX 75024",Republic Finance,3.6,"Work with IT and ensure successful deployment of the solution in the decision engine.
Familiar with data from various bureaus and third-party data providers.",Dallas,data scientist
Machine Learning Engineer (Speech To Text Startup),,"Dallas, TX 75205 (Highland Park area)+29 locations•Remote",Recruiting From Scratch,,"Receive the benefits of comprehensive health, dental, vision and disability insurance.
Experience with TensorFlow or PyTorch, or similar deep learning…",Dallas,data scientist
"Senior Data Analyst, Marketing Analytics",,"Dallas, TX",Fundbox,4.4,"Design and develop tools, techniques, metrics, and dashboards for insights and data visualization.
Bachelor's Degree in a Science, Technology, Engineering,…",Dallas,data scientist
Data Scientist (Tx),,"Dallas, TX",Tiger Analytics,,"Experience with data visualization tools — Tableau, Power BI, etc. preferred.
Effectively communicate the analytics approach and how it will meet and address…",Dallas,data scientist
Sr. Healthcare Data Analyst,,"Dallas, TX 75244",Signify Health,3.0,"5+ years of relevant experience in data analysis, data science or analytics role.
Applying statistical analysis to provide deep insights and recommendations for…",Dallas,data scientist
Machine Learning Engineer,,"Irving, TX 75039",Kinetix Trading Solutions Inc,,"Developing and implementing advanced analytics approaches including statistical modelling, machine learning algorithms, text mining, regression, web analytics…",Dallas,data scientist
Senior Simulation Data Scientist,,"Dallas, TX 75205 (Highland Park area)+2 locations",Recruiting From Scratch,,"They work with protocols to manage risk, improve capital efficiency, and manage incentive spend.
Build data models and visualizations of public blockchain data…",Dallas,data scientist
Machine Learning (Ml) Engineer,,"Dallas, TX",Alto Experience,4.0,The Machine Learning Engineer is responsible for designing and developing pipeline applications that run complex data science workflows delivering value to Alto…,Dallas,data scientist
Lead Machine Learning Engineer,,"Dallas, TX",Dialexa,,"Lead projects overseeing data scientists, data engineers, software engineers, and designers.
Mentor new data scientists and engineers on technical capabilities…",Dallas,data scientist
Ai / Nlu Engineer,,"Dallas, TX 75205 (Highland Park area)+5 locations•Remote",Recruiting From Scratch,,"Comprehensive health care for you and your family.
For nearly 25 years, enterprise customers nationwide – Fortune 500, healthcare, and higher education – have…",Dallas,data scientist
"Sr Manager, Decision Science",,"Dallas, TX",Fundbox,4.4,"Leverage a broad stack of technologies — Python, Conda, AWS, H2O, Spark, and more to reveal the insights hidden within huge volumes of numeric and textual…",Dallas,data scientist
,,"Dallas, TX",Credera Experienced Hiring Job Board,,"The data engineer will be part of our team of strategy and technology consultants, contributing to projects focused on data strategy, data science, modern data…",Dallas,data scientist
Senior Data Scientist Python/R,,"Plano, TX 75086",NTT Data,3.4,5+ years in mathematical & statistical projects using machine learning/deep learning-based algorithms with structured/ unstructured data.,Dallas,data scientist
Machine Learning Engineer Mid,,"Irving, TX 75063",GOIN,,"3+ years of experience in deep learning in at least one machine learning framework (TensorFlow/Keras, PyTorch, Caffe, etc.).",Dallas,data scientist
Sr Business Data Analyst,,"Irving, TX 75063",GOIN,,"Utilizing the knowledge of quantitative analytics, data mining, statistics, and data visualization to present insights to the senior management to facilitate in…",Dallas,data scientist
Bi Consultant,"$90,000 a year","Plano, TX",Onyx Infosoft,,(or equivalent) degree in Computer Science or Information Technology (and/or equivalent experience)- 5-8 years of Business-Intelligence experience - Extensive…,Dallas,data analyst
"Director, Federal Data & Analytics",,"Dallas, TX",KPMG,3.9,"Assist KPMG's clients in driving strategies, processes and tools necessary to ensure efficient / effective data governance, data management, business / data…",Dallas,data analyst
Senior Business Intelligence Analyst,,"Dallas, TX",Granicus Inc.,,"Extract and analyze data from heterogenous data sources (e.g. SQL, NoSQL, APIs, logs).
Broad knowledge of statistical and data analysis methodologies.",Dallas,data analyst
Lead Data Analyst,,"Dallas, TX",EPAM Systems,3.8,"Analyze and correlate the data coming to Elasticsearch.
Able to understand the data and build Machine Learning Jobs (Supervised and Unsupervised).",Dallas,data analyst
"Sr Business Analyst, People Systems",,"Irving, TX 75063 (Cottonwood area)",Pacific Dental Services,2.9,"Leverage analytical skills to distill large volumes of data into clear, concise action plans aimed at improving the delivery of projects/initiatives.",Dallas,data analyst
Sr Tax Analyst,,"Plano, TX",NortonLifeLock,3.9,"Strong data analyst skills to pull and validate data.
3 - 5 years of relevant experience in tax and transfer pricing in public accounting and/or corporate tax…",Dallas,data analyst
Business Intelligence Analyst - Revenue Growth,,"Dallas, TX 75240 (Far North area)",Coca-Cola Southwest Beverages,3.0,"Assist in validating new automated reporting system requirements and data alignment.
Demonstrated ability to present data to drive decision making.",Dallas,data analyst
Sr. Business Intelligence Analyst,,"Dallas, TX",ClubCorp Financial Mngt Co,,"3-5 years of SQL programming to query, manipulate and analyze large data sets.
1-3 years of programming experience in Python.
Masterâ€™s Degree preferred.",Dallas,data analyst
Software Engineer Iii – Workday Data Product Analyst,,"Dallas, TX 75215",Walmart,3.5,"Assists in providing guidance to small groups of two to three engineers, including offshore associates, for assigned Engineering projects by proving pertinent…",Dallas,data analyst
"Lead Business Analyst, Saas Analytics - Opportunity For Work...",,"Dallas, TX•Remote",VMware,4.1,"Within 180 days, you will be expected to support your business partners long and short-term data needs by strategically positioning data products with the…",Dallas,data analyst
State Medicaid Data Warehouse Analytics Sme,,"Dallas, TX 75201 (Downtown area)",Deloitte,4.0,"Manage team s on a data warehousing engagement.
Experience implementing a data warehouse for State Medicaid Agency.
Organize knowledge transfer to clients.",Dallas,data analyst
Business Analyst - State National,,"Bedford, TX",Markel Corporation,3.6,"Customer service and help maintain our position as a leader in the global marketplace.
Work with a variety of internal business stakeholders to gather business…",Dallas,data analyst
Business Analyst,,"Addison, TX 75001","Securonix, Inc.",2.0,"A minimum of 3 years of experience in business analysis or a related field.
Evaluating business processes, anticipating requirements, uncovering areas for…",Dallas,data analyst
"Data & Analytics Manager, Deloitte Health Equity Institute,...",,"Dallas, TX 75201 (Downtown area)+1 location",Deloitte,4.0,"Evaluate data quality and promote data governance best practices, including confirming that data assets are monitored, and governance principles are upheld.",Dallas,data analyst
Senior Business Analyst - Planning & Allocation,,"Plano, TX 75024+1 location","J.C. Penney Corporation, Inc.",3.6,"The Senior Business Analyst is responsible for the allocation of merchandise at the sku level across all stores, ensuring presentation standards by store are…",Dallas,data analyst
Machine Learning Engineer,,"Dallas, TX",Tiger Analytics,,"Ability to manage the infrastructure and data pipelines needed to bring ML solution to production.
Building reusable production data pipelines for implemented…",Dallas,data scientist
"Senior Software Engineer, Natural Language Processing / Nlp",,"Dallas, TX 75205 (Highland Park area)+1 location",Recruiting From Scratch,,"End-to-end System Design and Implementation: Gather training data; train, deploy, evaluate, and iteratively improve production-grade machine learning systems;…",Dallas,data scientist
Financial Crime Data Analytics Manager,,"Dallas, TX 75201+1 location",Crowe,3.6,"Experience with data analysis, data validations, data integration/ETL technologies, data structures and business analysis.",Dallas,data analyst
Senior Business Analyst-Ir Hlth Ancillary Imaging,,"Dallas, TX 75390 (Design District area)+2 locations",UT Southwestern,3.8,"Five (5) years of business systems and/or project experience with exposure to project development and testing, installation, and training.",Dallas,data analyst
Project And Support Analyst Ii - Originations,,"Arlington, TX 76014 (East area)",GM Financial,3.6,"3-5 years experience preferably in Financial Analysis, Project Management and/or Systems Support roles; increasingly responsible experience in branch operations…",Dallas,data analyst
Jr. Data Analyst,,"Dallas, TX 75215","CGI Group, Inc.",3.6,"Demonstrated experience with SQL, Excel, and XML to perform data analysis and mapping.
2-3 years in relevant field.
Prior experience with Scrum methodology.",Dallas,data analyst
Business Analyst - Digital Transformation,,"Dallas, TX",[x]cube LABS,,"Intuitive understanding of business functions and industry verticals and the ability to learn quickly.
Experience working in a software development project and…",Dallas,data analyst
Lead Business Analyst - Us - Remote,,"Irving, TX•Temporarily Remote",TTEC,3.4,Employment Requirements: TTEC requires all employees hired in the United States to successfully pass a background check and depending on location and client…,Dallas,data analyst
Data Analytics Manager,,"Irving, TX+2 locations",Citi,3.9,"Collaborating with cross-departmental teams on enterprise data lineage work streams pertaining to system scanning end to end process flows, data tracing or…",Dallas,data analyst
Business Operations Analyst Senior,,"Dallas, TX 75230 (North Dallas area)",Anthem,3.7,"Requires a BS/BA degree in related field; 3-5 years data analysis or related experience; or any combination of education and experience, which would provide an…",Dallas,data analyst
Business Analytics Ld Analyst,,"Irving, TX+3 locations",Citi,3.9,"Minimum 5+ relevant experience in data analysis, data mining, or statistical analysis.
Analysis of customer data and transactional data to identify emerging…",Dallas,data analyst
Brm Business Analyst,,"Dallas, TX 75244",Freeman Company,4.3,"Perform control procedures (such as system reconciliations, or change mgmt procedures) to ensure complete & accurate data available.",Dallas,data analyst
"Senior Associate, Learning & Development, Data And Analytics",,"Dallas, TX+1 location",KPMG,3.9,"Manage surveys/data collection and analysis, design and maintain data systems and databases including fixing basic coding errors and other data-related problems…",Dallas,data analyst
Business Intelligence Director,,"Allen, TX•Remote",Boss Fight Entertainment,,"Manage data-driven meetings on a daily, weekly and monthly basis with various stakeholders including senior management.
Position Type/Expected Hours of Work*.",Dallas,data analyst
Business Analyst - Implementations,,"Dallas, TX 75230 (North Dallas area)",Siepe,3.3,"Collaborate with developers and senior business analysts to adapt to complex or unusual data sets.
Use SQL to develop customized client-facing reports, pulling…",Dallas,data analyst
Analyst – Data Transformation,,"Dallas, TX",Kemper,3.2,"Advanced skills in designing data structures such as data marts for reporting.
Demonstrated knowledge of data processing tools like Informatica or SSIS and…",Dallas,data analyst
Transformation Business Analyst,,"Dallas, TX 75202 (City Center District area)",National University,3.6,"Leverages analytical skills to draw conclusions from data to tell a story.
Analyzes financial and productivity data from multiple information systems, conducts…",Dallas,data analyst
Senior Simulation Data Scientist,,"Dallas, TX 75205 (Highland Park area)+2 locations",Recruiting From Scratch,,"They work with protocols to manage risk, improve capital efficiency, and manage incentive spend.
Build data models and visualizations of public blockchain data…",Dallas,data scientist
Machine Learning (Ml) Engineer,,"Dallas, TX",Alto Experience,4.0,The Machine Learning Engineer is responsible for designing and developing pipeline applications that run complex data science workflows delivering value to Alto…,Dallas,data scientist
Lead Machine Learning Engineer,,"Dallas, TX",Dialexa,,"Lead projects overseeing data scientists, data engineers, software engineers, and designers.
Mentor new data scientists and engineers on technical capabilities…",Dallas,data scientist
Ai / Nlu Engineer,,"Dallas, TX 75205 (Highland Park area)+5 locations•Remote",Recruiting From Scratch,,"Comprehensive health care for you and your family.
For nearly 25 years, enterprise customers nationwide – Fortune 500, healthcare, and higher education – have…",Dallas,data scientist
"Sr Manager, Decision Science",,"Dallas, TX",Fundbox,4.4,"Leverage a broad stack of technologies — Python, Conda, AWS, H2O, Spark, and more to reveal the insights hidden within huge volumes of numeric and textual…",Dallas,data scientist
,,"Dallas, TX",Credera Experienced Hiring Job Board,,"The data engineer will be part of our team of strategy and technology consultants, contributing to projects focused on data strategy, data science, modern data…",Dallas,data scientist
Senior Data Scientist Python/R,,"Plano, TX 75086",NTT Data,3.4,5+ years in mathematical & statistical projects using machine learning/deep learning-based algorithms with structured/ unstructured data.,Dallas,data scientist
Machine Learning Engineer Mid,,"Irving, TX 75063",GOIN,,"3+ years of experience in deep learning in at least one machine learning framework (TensorFlow/Keras, PyTorch, Caffe, etc.).",Dallas,data scientist
Sr Business Data Analyst,,"Irving, TX 75063",GOIN,,"Utilizing the knowledge of quantitative analytics, data mining, statistics, and data visualization to present insights to the senior management to facilitate in…",Dallas,data scientist
Senior Statistical Programmer,,"Dallas, TX•Remote work available","CTI Clinical Trial Services, Inc",3.9,Work with the lead statistician to manage projects to ensure statistical programming tasks are performed within the entire project timeline.,Dallas,data scientist
Senior Ai Developer,,"Southlake, TX 76092",Avodah,2.7,"Design, implement, and train machine learning/deep learning architectures.
Proactive, self-starter with excellent project management skills and ability to…",Dallas,data scientist
,,"Dallas, TX+1 location",Credera Experienced Hiring Job Board,,Our ideal candidate is excited about leading project-based teams in a client facing role to analyze large data sets to derive insights through machine learning …,Dallas,data scientist
Otter.Ai | Speaker Identification Engineer,,"Frisco, TX 75034+2 locations•Remote",Recruiting From Scratch,,"Receive the benefits of comprehensive health, dental, vision and disability insurance.
Familiarity with the state of the art in deep learning.",Dallas,data scientist
Machine Learning Engineer,,"Dallas, TX",Tiger Analytics,,"Ability to manage the infrastructure and data pipelines needed to bring ML solution to production.
Building reusable production data pipelines for implemented…",Dallas,data scientist
"Senior Software Engineer, Natural Language Processing / Nlp",,"Dallas, TX 75205 (Highland Park area)+1 location",Recruiting From Scratch,,"End-to-end System Design and Implementation: Gather training data; train, deploy, evaluate, and iteratively improve production-grade machine learning systems;…",Dallas,data scientist
Brm Business Analyst,,"Dallas, TX 75244",Freeman Company,4.3,"Perform control procedures (such as system reconciliations, or change mgmt procedures) to ensure complete & accurate data available.",Dallas,data analyst
"Senior Associate, Learning & Development, Data And Analytics",,"Dallas, TX+1 location",KPMG,3.9,"Manage surveys/data collection and analysis, design and maintain data systems and databases including fixing basic coding errors and other data-related problems…",Dallas,data analyst
Business Intelligence Director,,"Allen, TX•Remote",Boss Fight Entertainment,,"Manage data-driven meetings on a daily, weekly and monthly basis with various stakeholders including senior management.
Position Type/Expected Hours of Work*.",Dallas,data analyst
Business Analyst - Implementations,,"Dallas, TX 75230 (North Dallas area)",Siepe,3.3,"Collaborate with developers and senior business analysts to adapt to complex or unusual data sets.
Use SQL to develop customized client-facing reports, pulling…",Dallas,data analyst
Analyst – Data Transformation,,"Dallas, TX",Kemper,3.2,"Advanced skills in designing data structures such as data marts for reporting.
Demonstrated knowledge of data processing tools like Informatica or SSIS and…",Dallas,data analyst
Transformation Business Analyst,,"Dallas, TX 75202 (City Center District area)",National University,3.6,"Leverages analytical skills to draw conclusions from data to tell a story.
Analyzes financial and productivity data from multiple information systems, conducts…",Dallas,data analyst
Sr. Business Analyst,,"Dallas, TX+1 location",TA Digital,,The Sr. Business Analyst (AEM) is a highly motivated individual with strong technical and communication skills who leverages data to create impactful analysis…,Dallas,data analyst
Sr. Business Analyst,,"Irving, TX",Photon,3.3,"Coordinating with UX/UI team to develop user experience design.
Coordination with the stakeholder for getting sign offs on the user stories, wireframe and…",Dallas,data analyst
Product Management Business Analyst,,"Dallas, TX (Upper Greenville area)",Homecare Homebase,3.7,"Your blend of business and technical savviness, understanding of Homecare Homebase and our customer’s business objectives, and your drive to execute makes you…",Dallas,data analyst
Business Intelligence Analyst,,"Dallas, TX 75215+2 locations",McKesson,3.5,"A minimum of 5 years of experience in business analysis or a related field.
Designs, develops, and implements data gathering and reporting methods and…",Dallas,data analyst
Sr. Business Systems Analyst (Financial & Data Analysis),"$66,500 - $96,500 a year","Irving, TX 75062 (Las Colinas Urban Center area)","Vizient, Inc.",3.8,"Understand and utilize data to make data-driven decisions on designs, solutions and use data to guide others in making decisions and future strategy planning.",Dallas,data analyst
Sr. Revenue Science Analyst,,"Plano, TX",FedEx Services,3.9,"Broad experience in all aspects of data analysis including data engineering, wrangling, analytical modeling, presentation, and storytelling.",Dallas,data analyst
"Sr Business Analyst, Sameday Bot - Hybrid",,"Plano, TX 75024",FedEx Office,3.6,"The analyst will conduct data analysis related to the SameDay bot business case, research and track industry-specific information and regulations, and manage…",Dallas,data analyst
Business Analyst,,"Dallas, TX",Amplify Systems,,"The Product Analyst must be able to analyze data, write agile epics and stories, review test cases and work with technical teams to solve problems.",Dallas,data analyst
Fair Share Analyst,,"Dallas-Fort Worth, TX",McKesson,3.5,"Ability to complete repetitive tasks that require review of multiple data sources.
Analyze large data sets of customers' purchasing history to support…",Dallas,data analyst
Senior Simulation Data Scientist,,"Dallas, TX 75205 (Highland Park area)+2 locations",Recruiting From Scratch,,"They work with protocols to manage risk, improve capital efficiency, and manage incentive spend.
Build data models and visualizations of public blockchain data…",Dallas,data scientist
Machine Learning (Ml) Engineer,,"Dallas, TX",Alto Experience,4.0,The Machine Learning Engineer is responsible for designing and developing pipeline applications that run complex data science workflows delivering value to Alto…,Dallas,data scientist
