title,salary,location,employer,employer_rating,summary,search_city,search_role
Senior Data Scientist (Senior Data Science Engineer),,"Ottawa, ON",Amadeus,,"3+ years of experience in data science or machine learning engineering.
You will contribute to the development of machine learning and data products including…",Ottawa,data_scientist
"Senior Data Scientist, Aws Security- Ottawa/Toronto",,"Ottawa, ON",Amazon Dev Centre Canada ULC,3.5,"Experience leading and coaching junior data scientists to improve their skills and effectiveness.
Our senior engineers, data scientists, and managers truly…",Ottawa,data_scientist
,"$108,500 - $144,839 a year","Ottawa, ON•Temporarily Remote",Bank of Canada,4.0,"Access to numerous data sources, including confidential and administrative data and powerful computing capabilities, including the cluster.",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Define and advance best practices within data science and product teams.",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON•Remote",Genomadix Inc.,,"Assist in developing, maintaining and deploying data analysis tools.
Work collaboratively with cross-functional teams including product managers, other software…",Ottawa,data_scientist
,,"Ottawa, ON•Remote",Tier1 Financial Solutions,3.8,"Develop procedures for customer-facing data analytics consultants.
Analyze data sets to identify behavior trends among good users and bad actors, using pattern…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Accedian Networks,3.6,"We require someone that can analyze the data that we receive, research and propose models for data analysis, and participate in the development of solutions…",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Work with subject matter experts to ensure that data science hits the mark.",Ottawa,data_scientist
Bilingual Senior Analyst,"$65,000 a year","Ottawa, ON",Nanos Research,,"The analysts write reports, prepare proposals, manage projects, and will be trained in a range of appropriate data and analytics software.",Ottawa,data_scientist
Data Analyst,,"Ottawa, ON","Hard Rock Cafe International (USA), Inc.",4.0,"Minimum 5 years’ experience in data analytics.
Must be able to interpret data and reporting into actionable insights.
Develops post and preforms analyses.",Ottawa,data_analyst
Research And Policy Analyst (One-Year Term),,"Ottawa, ON",Canadian Centre on Substance Use and Addiction,,Determines data or information requirements and negotiates agreements with other organizations or government bodies to obtain data.,Ottawa,data_analyst
,,"Ottawa, ON•Temporarily Remote",Bank of Canada,4.0,"K&IS provides research and reference services; management of the Bank of Canada Archives; acquisition, management and, training on the use, of published data…",Ottawa,data_analyst
Intern - Security Operations Analyst,,"Ottawa, ON",Sophos,,We are constantly looking for ways to revolutionize how security technology interacts with the user; and have a penchant for solving complex and challenging…,Ottawa,data_analyst
Jr. Quality Assurance Analyst (Manufacturing),,"Kanata, ON",MDA,3.5,"Implementing approved sampling, reporting and data analysis as required.
Assist in developing, maintaining, and evaluating the company Quality system meeting…",Ottawa,data_analyst
Junior Business Analyst – Cpm/Bi,,"Ottawa, ON",Corporate Renaissance Group,,"Assist in data transformation and validation.
B.Comm with accounting/finance background and exposure to data analytics.
Medical & dental groups benefits plan.",Ottawa,data_analyst
,"$84,000 - $99,000 a year","Ottawa, ON•Remote",Canadian Blood Services,3.7,"Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as geo-location…",Ottawa,data_analyst
,,"Ottawa, ON•Remote",Assent Compliance,3.9,"Interpret data in a compelling manner, and have strong technical knowledge of data management systems, data warehouse methodology, data quality, data modelling,…",Ottawa,data_analyst
"It Analyst, Software Solutions","$75,129 - $91,953 a year","Gatineau, QC",Global Affairs Canada,3.9,"Experience performing complex data exploitation on large volumes of data.
Experience in data management or database management such as master data management,…",Ottawa,data_analyst
,"$87,300 - $131,000 a year","Ottawa, ON•Remote",EDC,3.8,"This role going to be critical for the design and implementation of the master data management, metadata management, data cataloguing, data quality frameworks,…",Ottawa,data_analyst
Bilingual Analyst And Compliance Officer,"$71,599 - $77,368 a year","Ottawa, ON",Transport Canada,4.0,"In addition the team provides real time guidance to other government departments and agencies and air carriers, and analyzes flight manifest data.",Ottawa,data_analyst
Senior Analyst,"$71,599 - $77,368 a year","Ottawa, ON•Temporarily Remote",Veterans Affairs Canada,4.0,"Conducting research, evaluating statistical data/ reports, interprets and presents the findings to management.
Experience as a member of the Canadian Forces.",Ottawa,data_analyst
Energy Analyst,,"Ottawa, ON",BGIS,3.1,"Supports Energy & Sustainability and Accounts Payable Team Members in identifying billing anomalies and data inputting errors.
Advanced skills in MS Excel.",Ottawa,data_analyst
"Analyst, Life Cycle","$63,023 - $89,387 a year","Ottawa, ON",City of Ottawa,4.2,"Able to conduct research and data analysis, interpret results, and formulate recommendations.
You also: perform technical and life cycle investigations; provide…",Ottawa,data_analyst
Human Resources Analyst,"$73,970 - $89,970 a year","Ottawa, ON",Canadian Security Intelligence Service,4.4,"Analyze HR data, identify trends and write recommendations for management.
Experience migrating, compiling, manipulating and merging data and datasets;",Ottawa,data_analyst
Data Scientist,"$95,350 - $116,060 a year","Ottawa, ON",Canadian Security Intelligence Service,4.4,"The candidate must possess seven (7) years of experience in data science, data analytics or data mining.
Field of study related to data analytics.",Ottawa,data_scientist
,"$84,000 - $99,000 a year","Ottawa, ON•Remote",Canadian Blood Services,3.7,"Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as geo-location…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Trend Micro,4.0,"Has experience in data visualization techniques and tools such as d3, seaborn.
Your role will be to design, implement, test, deploy and support high quality…",Ottawa,data_scientist
"It Analyst, Software Solutions","$75,129 - $91,953 a year","Gatineau, QC",Global Affairs Canada,3.9,"Experience performing complex data exploitation on large volumes of data.
Experience in data management or database management such as master data management,…",Ottawa,data_scientist
Senior Data Scientist (Senior Data Science Engineer),,"Ottawa, ON",Amadeus,,"3+ years of experience in data science or machine learning engineering.
You will contribute to the development of machine learning and data products including…",Ottawa,data_scientist
"Senior Data Scientist, Aws Security- Ottawa/Toronto",,"Ottawa, ON",Amazon Dev Centre Canada ULC,3.5,"Experience leading and coaching junior data scientists to improve their skills and effectiveness.
Our senior engineers, data scientists, and managers truly…",Ottawa,data_scientist
,"$108,500 - $144,839 a year","Ottawa, ON•Temporarily Remote",Bank of Canada,4.0,"Access to numerous data sources, including confidential and administrative data and powerful computing capabilities, including the cluster.",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Define and advance best practices within data science and product teams.",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON•Remote",Genomadix Inc.,,"Assist in developing, maintaining and deploying data analysis tools.
Work collaboratively with cross-functional teams including product managers, other software…",Ottawa,data_scientist
,,"Ottawa, ON•Remote",Tier1 Financial Solutions,3.8,"Develop procedures for customer-facing data analytics consultants.
Analyze data sets to identify behavior trends among good users and bad actors, using pattern…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Accedian Networks,3.6,"We require someone that can analyze the data that we receive, research and propose models for data analysis, and participate in the development of solutions…",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Work with subject matter experts to ensure that data science hits the mark.",Ottawa,data_scientist
Bilingual Senior Analyst,"$65,000 a year","Ottawa, ON",Nanos Research,,"The analysts write reports, prepare proposals, manage projects, and will be trained in a range of appropriate data and analytics software.",Ottawa,data_scientist
Business Data Analyst,,"Ottawa, ON",Lumentum Operations LLC,3.5,"Synthesize, update, and project the cost roadmap across the portfolio; provide regular updates to the Business Unit P&L and leadership team;",Ottawa,data_analyst
Test Analyst,,"Ottawa, ON",Infosys,3.9,"Analysis of data, recommended improvements and compiled reports based on findings.
Takes responsibility for completeness and accuracy of automation test data…",Ottawa,data_analyst
,,"Ottawa, ON",Lumentum Operations LLC,3.5,"Lumentum will be awarding scholarships in 2022 to Canadian Co-ops and Interns.
8 month term (preferred): May 2022 to December 2022.",Ottawa,data_analyst
Associate Analyst,,"Ottawa, ON","Technomics, Inc",,"Collect, organize, evaluate and understand the context of quantitative and non-quantitative data required to solve a particular client problem.",Ottawa,data_analyst
,,"Ottawa, ON",System Innovators,,"Verify data integrity and compliance through consistent monitoring and auditing.
Manage month-end and quarter-end close processes by working with the finance…",Ottawa,data_analyst
Senior Data Analyst (Remote Ottawa Hub),,"Ottawa, ON•Remote",Scotiabank,3.9,"You have 5-7 years experience in working for large projects and have advanced experience with SQL, ETL, data analysis and profiling, data mapping, data modeling…",Ottawa,data_analyst
Energy And Sustainability Data Analyst,,"Ottawa, ON",BGIS,3.1,"Performs ad-hoc, strategic analysis of structured and unstructured data across multiple data sources, reflecting project costs, greenhouse gas savings and…",Ottawa,data_analyst
,,"Ottawa, ON",Distributel,2.9,"Must be very familiar with voice, data and equipment engineering technologies.
Reporting to the Senior Manager Voice Network Planning, the Voice Network Traffic…",Ottawa,data_analyst
Senior Data Loss Monitoring Analyst (Remote Ottawa Hub),,"Ottawa, ON•Remote",Scotiabank,3.9,The analyst will also recommend strategic security solutions and security control improvements specific to the enhancing the identification of data security…,Ottawa,data_analyst
,,"Gatineau, QC",Brookfield Renewable,3.9,"Expertise in business process analysis, data analysis and requirements documentation, including strong skills in related diagraming and modeling toolsets;",Ottawa,data_analyst
System Analyst,,"Ottawa, ON•Remote",CAE Inc.,3.6,"Analyse, troubleshoot and problem solve simple to complex data problems.
Design and develop custom data reports using standardized toolsets including Jaspersoft…",Ottawa,data_analyst
,$36 - $42 an hour,"Nepean, ON",RLI CONSULTANT INC,,"Evaluate financial risk, prepare financial forecasts, financing scenarios and other documents concerning capital management.",Ottawa,data_analyst
"Technology Professionals, Operational Support","$84,050 - $102,250 a year","Ottawa, ON",Canadian Security Intelligence Service,4.4,"Voice/data communications (satellite, RF LMR, wireless and telecommunications networks).
You will have the opportunity to contribute and influence project…",Ottawa,data_analyst
,,"Ottawa, ON",Distributel,2.9,"Retrieve electronic invoice copies and backup data from portals as required.
Analyze cost savings opportunities by performing data comparisons and reporting…",Ottawa,data_analyst
"Senior Analyst, Health System Analytics",,"Ottawa, ON",Canadian Institute for Health Information,4.0,"Provides methodological and data quality advice in areas of expertise.
Experience using SAS to analyze administrative, clinical and/or survey data sources.",Ottawa,data_analyst
Data Scientist,"$95,350 - $116,060 a year","Ottawa, ON",Canadian Security Intelligence Service,4.4,"The candidate must possess seven (7) years of experience in data science, data analytics or data mining.
Field of study related to data analytics.",Ottawa,data_scientist
,"$84,000 - $99,000 a year","Ottawa, ON•Remote",Canadian Blood Services,3.7,"Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as geo-location…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Trend Micro,4.0,"Has experience in data visualization techniques and tools such as d3, seaborn.
Your role will be to design, implement, test, deploy and support high quality…",Ottawa,data_scientist
"It Analyst, Software Solutions","$75,129 - $91,953 a year","Gatineau, QC",Global Affairs Canada,3.9,"Experience performing complex data exploitation on large volumes of data.
Experience in data management or database management such as master data management,…",Ottawa,data_scientist
Senior Data Scientist (Senior Data Science Engineer),,"Ottawa, ON",Amadeus,,"3+ years of experience in data science or machine learning engineering.
You will contribute to the development of machine learning and data products including…",Ottawa,data_scientist
"Senior Data Scientist, Aws Security- Ottawa/Toronto",,"Ottawa, ON",Amazon Dev Centre Canada ULC,3.5,"Experience leading and coaching junior data scientists to improve their skills and effectiveness.
Our senior engineers, data scientists, and managers truly…",Ottawa,data_scientist
,"$108,500 - $144,839 a year","Ottawa, ON•Temporarily Remote",Bank of Canada,4.0,"Access to numerous data sources, including confidential and administrative data and powerful computing capabilities, including the cluster.",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Define and advance best practices within data science and product teams.",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON•Remote",Genomadix Inc.,,"Assist in developing, maintaining and deploying data analysis tools.
Work collaboratively with cross-functional teams including product managers, other software…",Ottawa,data_scientist
,,"Ottawa, ON•Remote",Tier1 Financial Solutions,3.8,"Develop procedures for customer-facing data analytics consultants.
Analyze data sets to identify behavior trends among good users and bad actors, using pattern…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Accedian Networks,3.6,"We require someone that can analyze the data that we receive, research and propose models for data analysis, and participate in the development of solutions…",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Work with subject matter experts to ensure that data science hits the mark.",Ottawa,data_scientist
Bilingual Senior Analyst,"$65,000 a year","Ottawa, ON",Nanos Research,,"The analysts write reports, prepare proposals, manage projects, and will be trained in a range of appropriate data and analytics software.",Ottawa,data_scientist
"Analyst, Transaction Real Estate",,"Ottawa, ON•Remote",EY,4.0,"Valuation of various types of real estate assets and portfolios in support of various types of engagements including core valuation, due-diligence and…",Ottawa,data_analyst
"Sales Operations Analyst, Fp&A","$83,200 - $108,000 a year","Ottawa, ON",Adobe,4.3,Train internal business partners on tools available and have the data they need to run successful and insightful reporting.,Ottawa,data_analyst
Senior Problem Management Analyst,"$87,300 - $131,000 a year","Ottawa, ON•Remote",EDC,3.8,"Solve problems leveraging critical thinking concepts and data.
Recognize pro-actively where solutions impact related applications, business processes, or data…",Ottawa,data_analyst
Financial Analyst 3,,"Ottawa, ON",Siemens Healthineers,3.8,"Ability to critically analyze data in an efficient way, using data analytic tools where applicable.
Procurement: prepare and submit annual budget data upload to…",Ottawa,data_analyst
Senior Operations Analyst,"$87,300 - $131,000 a year","Ottawa, ON",EDC,3.8,"Specifically, EDC has a need for a senior operations analyst to lead EDC’s IT Disaster Recovery management practices.
Working knowledge of ITSM tool sets.",Ottawa,data_analyst
Supply Chain Analyst – Systems And Analytical Management,,"Ottawa, ON•Remote",General Dynamics Missions Systems-Canada,3.7,"Analyzes data to identify trends and make recommendations.
Responsible for the quality of data in the Supply Chain tools.",Ottawa,data_analyst
Business Analyst,,"Ottawa, ON","Canadian Bank Note Company, Limited",3.7,"Experience documenting business cases, rules and data models.
Work closely with CBN’s clients to understand and capture their requirements for a wide range of…",Ottawa,data_analyst
Hr Analyst - 12 - 18 Month Contract,,"Ottawa, ON",BGIS,3.1,"Perform data audits to ensure data integrity.
Develops new processes and procedures to identify data issues/integrity, discrepancies, improve the accuracy of…",Ottawa,data_analyst
Systems Administrator / Systems Analyst,"$80,746 - $93,951 a year","Ottawa, ON•Temporarily Remote",Communications Security Establishment,3.9,"Experience networking in a data center environment including, IP networking, cabling, switch, and firewall configuration.
You must have no criminal record.",Ottawa,data_analyst
,,"Ottawa, ON",Canada Post - Postes Canada,3.6,"Administers and maintains commercial customer accounts to ensure that there are no overdue balances, reviews customer accounts for data accuracy and integrity,…",Ottawa,data_analyst
Research Analyst,,"Ottawa, ON",Giant Tiger,3.8,"Research potential new software & data to enhance the analytical process.
Provide support for AVP Real Estate on following up on new store leads such as…",Ottawa,data_analyst
"Coop Student, Generation Asset Management Analyst",,"Gatineau, QC",Brookfield Renewable,3.9,"Perform data management and data preparation related to renewable energy assets, power production, resource assessments.",Ottawa,data_analyst
,"$108,500 - $144,839 a year","Ottawa, ON•Temporarily Remote",Bank of Canada,4.0,"Access to numerous data sources, including confidential and administrative data and powerful computing capabilities, including the cluster.",Ottawa,data_analyst
"Analyst, Configuration Management",,"Ottawa, ON•Remote",General Dynamics Missions Systems-Canada,3.7,"You will update and use data in the CM system to perform/enhance your job while ensuring data integrity, prepare and presents baseline information at reviews…",Ottawa,data_analyst
Test Automation Expert & Qa Analyst,,"Ottawa, ON",IBM,3.9,"Defines testing data requirements and testing environment needs.
2 to 5 years of IT experience in Testing of various Web - based, Object Oriented, Client Server…",Ottawa,data_analyst
Data Scientist,"$95,350 - $116,060 a year","Ottawa, ON",Canadian Security Intelligence Service,4.4,"The candidate must possess seven (7) years of experience in data science, data analytics or data mining.
Field of study related to data analytics.",Ottawa,data_scientist
,"$84,000 - $99,000 a year","Ottawa, ON•Remote",Canadian Blood Services,3.7,"Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as geo-location…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Trend Micro,4.0,"Has experience in data visualization techniques and tools such as d3, seaborn.
Your role will be to design, implement, test, deploy and support high quality…",Ottawa,data_scientist
"It Analyst, Software Solutions","$75,129 - $91,953 a year","Gatineau, QC",Global Affairs Canada,3.9,"Experience performing complex data exploitation on large volumes of data.
Experience in data management or database management such as master data management,…",Ottawa,data_scientist
Senior Data Scientist (Senior Data Science Engineer),,"Ottawa, ON",Amadeus,,"3+ years of experience in data science or machine learning engineering.
You will contribute to the development of machine learning and data products including…",Ottawa,data_scientist
"Senior Data Scientist, Aws Security- Ottawa/Toronto",,"Ottawa, ON",Amazon Dev Centre Canada ULC,3.5,"Experience leading and coaching junior data scientists to improve their skills and effectiveness.
Our senior engineers, data scientists, and managers truly…",Ottawa,data_scientist
,"$108,500 - $144,839 a year","Ottawa, ON•Temporarily Remote",Bank of Canada,4.0,"Access to numerous data sources, including confidential and administrative data and powerful computing capabilities, including the cluster.",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Define and advance best practices within data science and product teams.",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON•Remote",Genomadix Inc.,,"Assist in developing, maintaining and deploying data analysis tools.
Work collaboratively with cross-functional teams including product managers, other software…",Ottawa,data_scientist
,,"Ottawa, ON•Remote",Tier1 Financial Solutions,3.8,"Develop procedures for customer-facing data analytics consultants.
Analyze data sets to identify behavior trends among good users and bad actors, using pattern…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Accedian Networks,3.6,"We require someone that can analyze the data that we receive, research and propose models for data analysis, and participate in the development of solutions…",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Work with subject matter experts to ensure that data science hits the mark.",Ottawa,data_scientist
Bilingual Senior Analyst,"$65,000 a year","Ottawa, ON",Nanos Research,,"The analysts write reports, prepare proposals, manage projects, and will be trained in a range of appropriate data and analytics software.",Ottawa,data_scientist
Intermediate Analyst,,"Ottawa, ON",Paracel Laboratories,3.7,"Checking and verification of QC data.
Manage and sell to existing client base through client calls and other means to grow existing client base.",Ottawa,data_analyst
Power Bi Business Analyst,,"Ottawa, ON",Nova Networks Inc.,2.3,"Experience with a variety of business data such as: Configuration Management Databases (CMDB) data; Finance data; Work and HR data; Call Centre data, CRM data.",Ottawa,data_analyst
Operations Analyst,,"Ottawa, ON",Economical Insurance,3.4,"Co-ordinate with internal stakeholders to gather, review and reconcile data.
Reporting to the Manager, Affinity Operations, this role will be responsible for…",Ottawa,data_analyst
Business Analyst,,"Ottawa, ON",CGI Inc,3.6,"Experience with complex data integration, NoSQL databases, predictive analytics, data visualization, very large datasets, and unstructured data is an asset.",Ottawa,data_analyst
,,"Ottawa, ON",Canadian Institute for Health Information,4.0,"Responsible for data verification and preparation of data for reporting and timely dissemination.
Develops and maintains current knowledge of CIHI’s data…",Ottawa,data_analyst
Business Insights Analyst,,"Ottawa, ON",Magnet Forensics,4.5,Translate data from multiple sources to facilitate data-driven decision-making to drive business improvements.,Ottawa,data_analyst
"Analyst, Risk",,"Gatineau, QC",Brookfield Renewable,3.9,Ability to locate and collecting data from appropriate sources in order to analyze and prepare meaningful and concise reports that summarize the information;,Ottawa,data_analyst
Business Technical Analyst (Bta) - Consulting - Systems Engi...,,"Ottawa, ON",Deloitte,4.0,"Able to work within a wide range of industries performing research, data analysis and modeling to solve complex business problems.",Ottawa,data_analyst
,,"Ottawa, ON",Adobe,4.3,"Advanced Excel skills (including pivot tables, vlookups, data modeling, etc.).
Guide special projects, such as data analysis, process improvement, report…",Ottawa,data_analyst
"Analyst, Disputes Ottawa",,"Ottawa, ON",Deloitte,4.0,"As an analyst within the Financial Crime Practice & Dispute team, you will be responsible for supporting partners and managers in the various investigative and…",Ottawa,data_analyst
Business Systems Analyst – Watson Health,,"Ottawa, ON",IBM,3.9,"At least 5 years’ experience in a Business (IT) analyst/consulting role.
IBM provides you with the most comprehensive and consistent approach to development,…",Ottawa,data_analyst
Rpa Business Analyst,,"Gatineau, QC",Brookfield Renewable,3.9,"Practical experience with Sarbanes-Oxley Compliance (SOX) or internal control procedures and audit requirements in relation to data access, security and master…",Ottawa,data_analyst
,,"Ottawa, ON",Bank of Canada,4.0,"Knowledge of data visualization techniques and tools.
The Financial and Enterprise Risk (FER) department supports an enterprise-wide view of risk management…",Ottawa,data_analyst
Please Note The Extension Of The Closing Date *** Senior Ana...,"$82,279 - $101,576 a year","Ottawa, ON•Temporarily Remote",NSERC,3.9,Superior ability to analyze financial data and recommend alternatives relevant and useful to various levels of employees and management.,Ottawa,data_analyst
"Manager, Risk Data And Analytics","$104,400 - $156,600 a year","Ottawa, ON",EDC,3.8,"Leads team members, and applies Lean and Agile thinking in delivering and improving data certification approaches, including end-to-end data sourcing,…",Ottawa,data_analyst
Data Scientist,"$95,350 - $116,060 a year","Ottawa, ON",Canadian Security Intelligence Service,4.4,"The candidate must possess seven (7) years of experience in data science, data analytics or data mining.
Field of study related to data analytics.",Ottawa,data_scientist
,"$84,000 - $99,000 a year","Ottawa, ON•Remote",Canadian Blood Services,3.7,"Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as geo-location…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Trend Micro,4.0,"Has experience in data visualization techniques and tools such as d3, seaborn.
Your role will be to design, implement, test, deploy and support high quality…",Ottawa,data_scientist
"It Analyst, Software Solutions","$75,129 - $91,953 a year","Gatineau, QC",Global Affairs Canada,3.9,"Experience performing complex data exploitation on large volumes of data.
Experience in data management or database management such as master data management,…",Ottawa,data_scientist
Senior Data Scientist (Senior Data Science Engineer),,"Ottawa, ON",Amadeus,,"3+ years of experience in data science or machine learning engineering.
You will contribute to the development of machine learning and data products including…",Ottawa,data_scientist
"Senior Data Scientist, Aws Security- Ottawa/Toronto",,"Ottawa, ON",Amazon Dev Centre Canada ULC,3.5,"Experience leading and coaching junior data scientists to improve their skills and effectiveness.
Our senior engineers, data scientists, and managers truly…",Ottawa,data_scientist
,"$108,500 - $144,839 a year","Ottawa, ON•Temporarily Remote",Bank of Canada,4.0,"Access to numerous data sources, including confidential and administrative data and powerful computing capabilities, including the cluster.",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Define and advance best practices within data science and product teams.",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON•Remote",Genomadix Inc.,,"Assist in developing, maintaining and deploying data analysis tools.
Work collaboratively with cross-functional teams including product managers, other software…",Ottawa,data_scientist
,,"Ottawa, ON•Remote",Tier1 Financial Solutions,3.8,"Develop procedures for customer-facing data analytics consultants.
Analyze data sets to identify behavior trends among good users and bad actors, using pattern…",Ottawa,data_scientist
Data Scientist,,"Ottawa, ON",Accedian Networks,3.6,"We require someone that can analyze the data that we receive, research and propose models for data analysis, and participate in the development of solutions…",Ottawa,data_scientist
,,"Ottawa, ON",MindBridge Ai,,"Work with customers to understand their requirements and data.
Work with subject matter experts to ensure that data science hits the mark.",Ottawa,data_scientist
Bilingual Senior Analyst,"$65,000 a year","Ottawa, ON",Nanos Research,,"The analysts write reports, prepare proposals, manage projects, and will be trained in a range of appropriate data and analytics software.",Ottawa,data_scientist
,"$69,477 - $81,756 a year","Ottawa, ON",The Ottawa Hospital,4.1,"This position is in the Systems Integration and Architecture Team under Information Services.
Must be available for stand-by and call-back on evenings, nights,…",Ottawa,data_analyst
Telecommunications/Network Administrators & Analysts,"$91,585 - $106,240 a year","Ottawa, ON•Temporarily Remote",Communications Security Establishment,3.9,"Knowledge and ability to implement the methods and practices governing the design, analysis, development, management and use of the hardware and software used…",Ottawa,data_analyst
Business Intelligence (Bi) Technical Advisor,"$89,548 - $112,660 a year","Ottawa, ON",National Research Council Canada,4.2,"Manage the MS Power BI data gateway, data flow and data set.
Significant experience in data management, data design and database architecture in an Agile…",Ottawa,data_analyst
,,"Ottawa, ON",Turner & Townsend,3.6,"Adept at report writing, visualising data and presenting findings.
Network with clients to chase down leads and investigate new data sources.",Ottawa,data_analyst
