title,salary,location,employer,employer_rating,summary,search_city,search_role
Business Analyst,,"Saint-Laurent, QC",ABB,3.9,"A REPORTING, ANALYSIS AND PROCESS-FOCUSED ROLE The business analyst will help guide Electrification in improving processes, products, services and software…",Montreal,data_analyst
,,"Saint-Laurent, QC",Hypertec Systems,,"Extensive knowledge of data warehouses, data architecture modeling and multidimensional analysis;
Help maintain and support our corporate data warehouse system,…",Montreal,data_analyst
,,"Montréal, QC•Remote",SSENSE,3.0,"Coach more junior data scientists on best practices and machine learning solution design.
Contribute to data mining architecture, modeling standards and data…",Montreal,data_scientist
Data Scientist,,"Montréal, QC",Morgan Stanley,3.8,"Knowledge of best practices in data analysis and data science.
Maintains complex data pipeline supporting our team’s mission in democratizing data and enabling…",Montreal,data_scientist
Data Scientist,,"Montréal, QC•Remote",sharethrough,,"Present findings to data scientists and product managers to influence product roadmaps.
Work with our data engineering team to make the data needed for your…",Montreal,data_scientist
Data Scientist,,"Montréal, QC",Brain Finance,,"Developing data analysis and science solutions with Python.
Utilizing Apache Spark, Apache Kafka, and Apache Cassandra to develop scalable real-time and data…",Montreal,data_scientist
Expert En Science Des Données - Francophone / French Data Sc...,,"Montréal, QC",Equifax,3.5,"Structure and upgrade the data collected for economic analysis and various reports.
Collect the necessary data from the database, if necessary supplemented by…",Montreal,data_scientist
Data Scientist,,"Montréal, QC",Services Conseils IntelliSoft inc.,,"Extraire et analyser les données se trouvant dans les bases de données de l’entreprise afin d’optimiser et d’améliorer le développement des produits, les…",Montreal,data_scientist
Data Scientist,,"Montréal, QC",Koïos Intelligence,,"Analyze source data, working with structured and unstructured data.
As a technical lead candidate, you will be working with various team members such as data…",Montreal,data_scientist
Data Scientist,,"Montréal, QC","Analysis Group, Inc.",,"Using natural language processing methodologies to work with EMR data, social media data and other unstructured data.",Montreal,data_scientist
Product Data Scientist,,"Montréal, QC•Remote",sharethrough,,"Work closely with business leadership to integrate data into every part of the product.
Analyze Sharethrough data to discover patterns, abnormalities, and…",Montreal,data_scientist
Responsable Du Discours Et Des Données Scientifiques - Speec...,,"Montréal, QC",Nuance,3.2,"Passionate about managing and analysing large volumes of data to solve problems and improve system performance.
A minimum of 2+ years of related experience.",Montreal,data_scientist
Data Scientist Consultant,,"Montréal, QC•Remote",Rizing,,"Plans and executes data conversion activities.
The SAC Consultant is part of Rizing’s Analytics practice, responsible for helping Rizing and its clients shift…",Montreal,data_scientist
Analyste Intelligence D'Affaires (Data Scientist),,"Montréal, QC",SAQ - Société des Alcools du Québec,3.8,"Connaissance des techniques de data mining (Segmentations, modèles prédictifs, etc.);
Sous la supervision du Directeur adjoint Intelligence d’affaires et…",Montreal,data_scientist
,,"Montréal, QC",National Bank of Canada,3.9,"Work in SAS and coordinate data analytics and exploration, including the data transformation and visualization steps (reporting).
Knowledge of SAS and SQL.",Montreal,data_scientist
Data Science Intern / Stagiaire En Science Des Données,,"Montréal, QC",Unity Technologies,,"Implement real-time machine learning algorithms in production for Ads campaign optimization, with help from other data scientists, engineers and developers.",Montreal,data_scientist
"Data Scientist, Gestion Des Revenus",,"Montréal, QC",Intelcom Express,2.5,"Analyser et visualiser les opérations commerciales et les données du marché.
Comprendre le problème de l'entreprise, identifier les principaux défis, formuler…",Montreal,data_scientist
Product Data Analyst,,"Montréal, QC•Remote",Ruby Labs™,,"5+ years of experience as a product data analyst.
Designing ETL data processing to provide stable reporting in a dynamic data environment.",Montreal,data_analyst
,,"Montréal, QC",Sobeys,3.6,"Monitors and provides data required for monthly metrics and department dashboard;
Provides remote and onsite support for all Incidents, Requests and Changes for…",Montreal,data_analyst
Analyst - Decarbonization - Canada,,"Montréal, QC",Atos,3.5,"However, the successful applicant may be required to travel within North America and internationally on assignment.
Advanced knowledge of Excel and PowerPoint.",Montreal,data_analyst
,,"Montréal, QC",Ardene,3.3,"Monitor and track data quality and data flow dynamics;
Design, construct, install and maintain highly scalable data management systems that ingest and integrate…",Montreal,data_analyst
Sustainability Analyst,,"Montréal, QC•Temporarily Remote",Gildan,3.7,"Develop ESG data management best practices.
Support the Director, Global Sustainability in data collection and verification to develop various ESG disclosures:",Montreal,data_analyst
Data Analyst,,"Montréal, QC",Evercore,,"Extremely strong analytical and mathematical abilities.
Experience with NOSQL databases such as Elasticsearch.
Preferences will be given to candidates who have.",Montreal,data_analyst
Analyste De Données De L’Expérience Client /Customer Experie...,,"Notre-Dame-de-Grâce, QC",CAE Inc.,3.6,"Experience in data warehouse design and implementation with an emphasis on data preparation.
Experience in data warehouse design and implementation with an…",Montreal,data_analyst
Fraud Analyst,,"Montréal, QC",BMO Financial Group,3.8,"Analyzes data and information to provide insights and recommendations.
Gathers and formats data into regular and ad-hoc reports, and dashboards.",Montreal,data_analyst
Analyst,"$64,210 - $96,310 a year","Montréal, QC",McGill University,4.3,Demonstrated knowledge of functional analysis and data analysis - ability to understand and clarify business needs formulated by requesters and stakeholders.,Montreal,data_analyst
Data Privacy And Protection Analyst,,"Montréal, QC•Remote",BNP Paribas,3.9,"5 plus years of professional experience ideally in data governance or data privacy.
Data protection or data privacy certifications strongly recommended.",Montreal,data_analyst
,,"Montréal, QC",Accenture,4.0,"As part of our Summer Analyst Program, you’ll have a 10 week experience that mirrors the learning, networking and social events our Security Analysts enjoy…",Montreal,data_analyst
Impact Analyst (Junior),,"Montréal, QC•Temporarily Remote",Impak Finance,,"Experience in research, analysis and data processing.
Status: Full-time - 40 hours per week.
A full-time job that begins with a training period.",Montreal,data_analyst
"Data Analyst, Business Intelligence",,"Montréal, QC",Ivanhoe Cambridge,3.9,"Profile and mine data (analyze potential data sources, evaluate data quality, etc.);
Minimum five years of experience as a business/system analyst in business…",Montreal,data_analyst
Master Data Analyst,,"Montréal, QC",Aldo Groupe,3.6,"As a Master Data analyst, you will create and modify master data in our systems.
Create and update master data in SAP.
On campus gym with access to a trainer.",Montreal,data_analyst
Data Analyst | Analyste De Données,,"Montréal, QC",METRIO,,"Represent data in graphs in our SaaS web platform.
Work on client's data to define their metrics in Python using our internal tool.",Montreal,data_analyst
"Data Scientist, Revenue Management",,"Montréal, QC",Intelcom Express,2.5,"To support its technological transformation and enables data-driven decision, Intelcom is currently looking for a data scientist specialized in revenue…",Montreal,data_scientist
Bi Developer,,"Montréal, QC",Ubisoft,3.8,"Proven experience as a data scientist or ETL developer in a data ecosystem, with specific expertise in ETL development, working with large volumes of data, if…",Montreal,data_scientist
Digital Data Scientist,,"Dorval, QC",Bombardier,3.8,"You have experience designing and implementing AI/data science algorithms/systems and managing the associated data by leveraging, connecting and…",Montreal,data_scientist
"Data Scientist, Validation And Monitoring",,"Montréal, QC",Desjardins,3.9,"As a data scientist, risk model validation and monitoring, you provide the data needed to make business decisions, develop solutions and services adapted to…",Montreal,data_scientist
Senior Data Scientist (Remote),,"Montréal, QC•Remote",Sun Life Financial,3.9,"Demonstrated experience in data transformation & data manipulation.
You are a data scientist who is constantly updating their knowledge of data science state-of…",Montreal,data_scientist
,,"Montréal, QC",Canadian National Railway,3.1,"Perform research on efficient learning algorithms that require fewer manually labeled data sets such as Active Learning, Semi-Supervised learning, and Few-Shot…",Montreal,data_scientist
"(Remote) Senior Data Scientist, Growth - Personalization",,"Montréal, QC•Remote",Hopper,3.6,"A minimum of three years experience as a data scientist using data mining, machine learning, statistical modeling algorithms.",Montreal,data_scientist
Senior Data Scientist Ml & Nlp Expert,,"Montréal, QC",SITA,3.8,"5+ years of professional experience as a data scientist or related roles.
Learn from peers in data science and engineering community.",Montreal,data_scientist
Senior Data Scientist / Scientifique Principal Des Données,,"Dollard-Des Ormeaux, QC•Remote",Brother Canada,3.8,"Monitor data quality and issue recommendations.
Ability to analyze large data sets from multiple sources through efficient database tools and methods.",Montreal,data_scientist
"Analyst, Artificial Intelligence",,"Dorval, QC",Air Canada,3.8,"Design, undertake and analyze data to determine patterns and insights that can optimize data ingestion and data presentation.",Montreal,data_scientist
Data Scientist,,"Kirkland, QC",IQVIA,3.8,"BS degree with a specialty in data science, data analytics or related.
Improve existing client facing data visualizations and reports.",Montreal,data_scientist
,,"Montréal, QC",Microsoft,4.2,"Microsoft a pour mission de permettre à chaque personne et à chaque organisation de la planète de faire plus.
Nous recherchons un gestionnaire de compte client …",Montreal,data_scientist
Algorithm Engineer,,"Montréal, QC",Volta Charging,,"Actively performing data science analysis for an internal team on a weekly basis.
Is able to perform guided research and suggest viable algorithmic modules and…",Montreal,data_scientist
Machine Learning & Cloud Designer Summer Intern,,"Montréal, QC",ALÉO Canada,,"2 years of relevant work experience in data analysis or related fields (e.g., work experience as a statistician/data scientist).",Montreal,data_scientist
Développeur De Données / Data Developer,,"Montréal, QC",Bethesda Game Studios,,"Assist data scientists to wrangle data and build working tables to speed analysis;
Provide support related to all data tracking initiatives;",Montreal,data_scientist
Bi & Reporting Analyst,,"Montréal, QC",TD Bank,3.8,"Document business rules and validate data mappings;
Must be able to understand different operational systems: systems functioning (engineering concept), what…",Montreal,data_analyst
Spécialiste En Analyse Des Données / Data Analyst,,"Montréal, QC",Bethesda Game Studios,,"Previous experience as a data analyst for online services.
Previous experience as a data analyst for a game development studio and/or a strong interest and…",Montreal,data_analyst
,,"Montréal, QC•Remote",BNP Paribas,3.9,"Management the data extraction from the system for different parties.
Fluency in MS PowerPoint and ability to present data in an organized visual manner to…",Montreal,data_analyst
Quality Assurance Analyst (Fixed Income),,"Montréal, QC",Société Générale,3.9,"You will develop, document and maintain functional test cases and other test artifacts like the test data, data validation, harness scripts and automated…",Montreal,data_analyst
Intern Programmer Analyst - Winter 2022,,"Montréal, QC",Société Générale,3.9,"Collect needs and specify the functionalities to be implemented.
Implement, test and deliver functionalities according to our standards.",Montreal,data_analyst
"Analyst, Artificial Intelligence",,"Dorval, QC",Air Canada,3.8,"Design, undertake and analyze data to determine patterns and insights that can optimize data ingestion and data presentation.",Montreal,data_analyst
Analyst Compensation - Student Job,,"Montréal, QC",Sobeys,3.6,Validate employee data surrounding eligibility for targeted adjustments and the annual salary review process and communicate with HRBPs as required;,Montreal,data_analyst
Payroll Analyst,"$1,100 a week","Montréal, QC•Remote",BNP Paribas,3.9,"Carries out data entry for the creation, maintenance and termination of employee files in HR systems;
The analyst works in close collaboration with the payroll…",Montreal,data_analyst
"Developer Analyst, Bi And Data Visualization",,"Montréal, QC",National Bank of Canada,3.9,"Acting as a data management and mining expert and working closely with analytics partners, data analysts and data scientists to carry out various mandates that…",Montreal,data_analyst
Quality Assurance Analyst (Dna),,"Montréal, QC",Ubisoft,3.8,"Committed to knowledge sharing, we collect, process, and curate in-game data.
The DNA team develops and manages a variety of data services and tools for storing…",Montreal,data_analyst
,,"Montréal, QC",Alithya,4.0,"In data and business analysis;
Please note that candidates must have an eligible work permit for Canada and be fluent in French.",Montreal,data_analyst
Intern Risk Analyst - Summer 2022,,"Montréal, QC",Société Générale,3.9,"Assist MRM in running programs to retrieve data for the calculation of CMM metrics.
This role is within the Model Risk Governance Team of the Risk Management…",Montreal,data_analyst
Benchmark Analyst,,"Montréal, QC",IBS Software,,"Collect relevant data inputs, parameters and rules from airline clients for benchmark preparation.
Strong analytical capabilities and able to drill down…",Montreal,data_analyst
Operations Analyst,,"Montréal, QC",Artika,3.5,"Relevant experience in data management.
Master record o Price modification.
Purchasing project management - Logistics in support of the team.",Montreal,data_analyst
,,"Montréal, QC•Remote",National Bank of Canada,3.9,"Ability to analyze data and situations to provide recommendation to the management team.
You’ll also help the team to manage the change management and incident…",Montreal,data_analyst
,,"Montréal, QC",CAA Québec,4.0,"Agir en tant que référence auprès des autres rôles de l’équipe (data scientist, exploitation de données) en matière de requêtes SQL avancées.",Montreal,data_scientist
,,"Montréal, QC",National Bank of Canada,3.9,"Work in SAS and coordinate data analytics and exploration, including the data transformation and visualization steps (reporting).",Montreal,data_scientist
Expert Principal - Mégadonnées - Technologies 5G / Senior Da...,,"Montréal, QC",Syntronic,3.9,Partner with both internal & external sources to gather and examine data from disparate sources with the goal of discovering previously hidden insights.,Montreal,data_scientist
Développeur De Données / Data Developer,,"Montréal, QC",ZeniMax Media Inc.,,"Assist data scientists to wrangle data and build working tables to speed analysis;
Provide support related to all data tracking initiatives;",Montreal,data_scientist
"Responsable Analytique Et Connaissances Joueur, Games Montre...",,"Montréal, QC",Amazon Dev Centre Canada ULC,3.5,"Experience managing a team of analysts including data scientists and engineers.
5+ years of experience with data analysis, data modeling, data warehousing, and…",Montreal,data_scientist
Architecte Infonuagique - Analytics,,"Montréal, QC",CGI,3.6,"La réussite de CGI repose sur le talent et l’engagement de nos professionnels.
CGI favorise l’équité en matière d’emploi.",Montreal,data_scientist
Architecte De Données (Gestion Documentaire),,"Montréal, QC",Services Conseils IntelliSoft inc.,,"Définir et maintenir le méta-data du modèle de données de solution et le modèle corporatif.
Notre client offre un mandat pour un architecte de données passionné…",Montreal,data_scientist
Machine Learning Engineer / Ingénieur En Apprentissage Autom...,,"Longueuil, QC",Pratt & Whitney,3.9,"Collaborate with data scientists to test and scale new algorithms within Pratt & Whitney Canada’s analytics environment and later industrialize the solutions,…",Montreal,data_scientist
Data Scientist,,"Montréal, QC•Remote",OROHealth,,"Driven to make software and data science/machine learning both efficient, privacy-aware and ethic.
But then, COVID happened and they were flooded with demands.",Montreal,data_scientist
,,"Saint-Laurent, QC",Camp Systems International Inc.,3.4,"Demonstrated experience with data engineering for advanced analytics.
Demonstrated experience with Python data science and engineering libraries.",Montreal,data_scientist
Analytics Data Scientist,,"Montréal, QC•Remote",Brain Finance,4.2,Exploratory data analysis employing large data sets involving visualization and basic statistical techniques to develop intuitions and identify key variables in…,Montreal,data_scientist
,,"Montréal, QC",TS Imagine,,"M.S. or PhD preferred in data science, mathematics, the physical sciences, or engineering preferred.
Strong analytical skills and familiarity with Python NumPy/…",Montreal,data_scientist
,,"Montréal, QC•Remote",FlexPay,4.8,"Develop machine learning systems to mine our data warehouse.
You are capable of performing in depth analytics and testing while processing and modelling data.",Montreal,data_scientist
Data Scientist,,"Montréal, QC",Novisto,,"2+ years working with structured and unstructured data types.
Using predictive modeling to optimize reporting, data quality, and customer experiences.",Montreal,data_scientist
Data Scientist / Scientifique Des Données,,"Montréal, QC",FlightHub,3.8,"Strong knowledge of data management (schema design, data pipelines, workflows).
Experience solving real problems using data mining techniques and with…",Montreal,data_scientist
,,"Montréal, QC•Remote",National Bank of Canada,3.9,"Ability to analyze data and situations to provide recommendation to the management team.
You’ll also help the team to manage the change management and incident…",Montreal,data_analyst
,,"Montréal, QC",Ubisoft,3.8,"Proficient in excel, familiar with SQL and data visualization tools.
Act as trusted advisor, apply business judgment and financial insights to enable data…",Montreal,data_analyst
Application And Customer Support Analyst,,"Montréal, QC",Outbox,,This role combines customer support and technical knowledge and requires experience in basic programming and data manipulation.,Montreal,data_analyst
,,"Montréal, QC•Remote",CTConsultants,,"And be able to offer different analyses (functional, data, QA).
Demonstrated experience in business, functional and data analysis in a complex ecosystem.",Montreal,data_analyst
Aldo – Merchandise Analyst,,"Montréal, QC",Aldo Groupe,3.6,"Proven ability to work through data sets and conduct data analysis.
Experience forecasting trends with data.
Analyze and synthesize data both at category level…",Montreal,data_analyst
,,"Montréal, QC",NAPA Auto Parts,3.6,"Monitor and maintain the accuracy of pricing data;
The role of the Pricing Analyst is to ensure the link between product management and price management.",Montreal,data_analyst
It Operations Analyst Iii,,"Montréal, QC",TD Bank,3.8,"Identify, address application/data issues, cross-capability and cross-release issues that affect application integrity.
2-3 years relevant experience.",Montreal,data_analyst
Scheduling And Project Analyst,"$64,210 - $80,260 a year","Montréal, QC",McGill University,4.3,"Write programs and analyzes results of output and data and presents recommendations.
Possess breadth of knowledge of IT, practices, and standards, data, systems…",Montreal,data_analyst
"Actuarial Analyst Ii Analytics & Modelling, Amd",,"Montréal, QC",TD Bank,3.8,"Has a strong database and data manipulation skills;
Minimum 3 years of experience in an actuarial or data science role.",Montreal,data_analyst
,,"Montréal, QC•Remote",BNP Paribas,3.9,Perform second level of controls on the data manipulated to ensure that any significant change in the portfolio risk profile is understood and not caused by…,Montreal,data_analyst
Analyste Processus Et Système /System And Process Analyst,,"Saint-Laurent, QC",CAE Inc.,3.6,"The process and system analyst will interpret data and suggest tool and process improvements.
He must help collect data and perform detailed analyzes to ensure…",Montreal,data_analyst
Junior Project Controls Analyst Co-Op - Mtl,,"Montréal, QC•Temporarily Remote",Rogers Communications,3.7,"Work with the Oracle Financial Systems & Tools (ADI, Discoverer, Smartview, Noetix) to extract and automate data flows.
Travel Requirements: Up to 10%.",Montreal,data_analyst
Senior Analyst,,"Montréal, QC",Cushman & Wakefield,3.8,"Collect and maintain portfolio data ensuring completeness and accuracy.
Perform market and financial analysis and ensure accurate data for each transaction…",Montreal,data_analyst
Analyste En Développement Durable\Sustainability Analyst,,"Montréal, QC",SNC-Lavalin,4.0,Knowledge in various data collection and assessment methodologies combined with Strong skills in MS Excel and data bases to combine and analyze large amounts of…,Montreal,data_analyst
Qa Analyst,,"Montréal, QC",Fime,4.1,"Your role will be to provide customers test & certification services in the payment industry.
Our customers are North & South American banks and you will…",Montreal,data_analyst
"Data Scientist, Tarification | Data Scientist, Pricing",,"Montréal, QC",Sonder,3.3,The team creates and implements data-driven pricing strategies to optimize revenue and responsible for the ongoing development of our forecasting models.,Montreal,data_scientist
Data Scientist,,"Montréal, QC",Maya HTT,4.3,"Experience with data visualisation tools.
Interacting with data engineering specialist to ensure data processing, cleansing, and verifying the integrity of data…",Montreal,data_scientist
Researcher Scientist - Industrial Data,,"Pointe-Claire, QC",FPInnovations,3.9,"Retrieve, prepare, and process a rich variety of data sources such as operational data from 3rd party database systems (build data pipeline).",Montreal,data_scientist
Pricing Data Scientist,,"Montréal, QC",Sonder,3.3,"Drive revenue growth by developing, deploying and testing optimal pricing algorithms and strategies across Sonder's portfolio of units.",Montreal,data_scientist
"Data Scientist, Ads Unit / Scientifique De Données, Ads Unit",,"Montréal, QC",Unity Technologies,,"Drive Unity's user acquisition product in close collaboration with other data scientists, product managers, and engineers.
Convey ideas and assist execution.",Montreal,data_scientist
Data Scientist,"$55,590 - $118,000 a year","Montréal, QC•Temporarily Remote",Genpact,,"Knowledge of best practices in data analysis and data science.
Maintains complex data pipeline supporting our team’s mission in democratizing data and enabling…",Montreal,data_scientist
Consultant,,"Montréal, QC•Temporarily Remote",Fusion Analytics,,"Team builders (e.g. BBQs, board game nights).
Work with the executive team of a pharmacy to rethink their overall strategy.
Job Types: Full-time, Permanent.",Montreal,data_scientist
Analytics Data Scientist,"$70,000 - $85,000 a year","Montréal, QC•Temporarily Remote",BrainFinance,4.2,Exploratory data analysis employing large data sets involving visualization and basic statistical techniques to develop intuitions and identify key variables in…,Montreal,data_scientist
"Data Scientist Technical Lead (Montreal), Intact Lab",,"Montréal, QC•Remote",Intact,3.8,Coaching and mentoring of senior data scientists on technical matters and act as a technical reference for management.,Montreal,data_scientist
,,"Brossard, QC•Remote",Power Factors,,"Interpreting data, analyzing results using statistical techniques;
Our platforms collect millions of IIoT and other data points, cleans data, detects issues,…",Montreal,data_scientist
Senior Data Scientist - Research Lab Management,,"Montréal, QC",Groom & Associes,4.3,This laboratory will work in close collaboration with research centers based in France for data intelligence and that of Xdev for blockchain.,Montreal,data_scientist
Data Scientist,,"Montréal, QC",ei3 Corporation,,"You will work as part of our international team of Data Scientists, developing and implementing data science algorithms in ei3 that work on machine data to.",Montreal,data_scientist
"Senior Data Scientist, Intact Lab",,"Montréal, QC",Intact,3.8,"Help maintain our data mining tools and platforms.
A multi-platform production experience with the following commercial and open-source data mining frameworks:",Montreal,data_scientist
Montreal - R&D Data Scientist,"$70,000 - $80,000 a year","Montréal, QC",Rubicon HR Canada,,"The job is an English-speaking position, but French-speaking would be a bonus.
For over five years they have been a growing and innovating enterprise in the TMS…",Montreal,data_scientist
